,link,title,description,catagory
10,Sqv3crbXp0,India’s $7000 Luxury Train Ride,"India’s most luxurious train ride, The Golden Chariot and perhaps one of the most luxurious in all the world. Join me in this epic experience as we travel across Karnataka for 7 days on the Golden Chariot Train Odyssey, it’s an unforgettable experience.

My favorite video this month - LADAKH- A Himalayan Adventure Trailer -  

▻ FOLLOW ME HERE! ◅ 
+FACEBOOK - 
+INSTAGRAM - 
+TWITTER - 
+SNAPCHAT - ChaconAlx

+WEB SITE - 
+WEB SITE - 

✉ CONTACT ME ✉
→ Business - ConquerTheWorldOfficial@gmail.com
→ Business - ModernMotoDiaries@gmail.com",travel
11,f5yksSVATM8,KERALA TRAVEL VLOG | Exploring Kochi and Alleppey,"Hey guys! I spent three days in Kerala exploring Kochi, walking around the quaint lanes of Fort Kochi, visiting Alleppey and taking a boat ride through the serene backwaters of Kerala. I’ve been to Kerala SO many times before but I love it so much that I keep going back!

Like this video? Please help give it a thumbs up, comment, and share it with a friend! Your love and support helps keep this channel going. Thank you!

Also, subscribe to my channel and press the 🔔 button to be notified every time I post a new video! :)

NEW VIDEOS EVERY WEEK!

The Equipment I use for filming: 

Main vlogging camera:  

Edited by me on Final Cut Pro X

You can find the T-shirt I’m wearing (and other cool clothes) here: 

————————————

LETS CHAT ON SOCIAL MEDIA

Blog : 

Instagram: 

Facebook: 

Twitter: 

Snapchat: kritika_goel 

Business email: blogofthethings@gmail.com 

————————————

Music by Mic-Keys


————————————

Equipment I use for filming: 

————————————",travel
12,ggT1bQVrt9M,"Dharamsala, Himachal Pradesh | India Travel Vlog","And so our adventures in the mountainous regions of Northern India continued. We left our favourite spot Manali and headed to Dharamsala, the home of the Dalai Lama, meditation, yoga and complete tranquility. 

SUBSCRIBE: 

More Travel Blaggers
Facebook: 
Blog: 
Instagram: 
Twitter: ",travel
13,A-TNgiQ5rRU,My First Trip To India!,"They say you never forget your first :) My trip to India was a hit to all the senses. I loved it so much that I'm already planning my next trip back! Take a look at my time in Rajasthan to Kerala. From north to south, it was all a dream!",travel
14,K9OckN0yR_E,India to USA : My trip begins,"http://bit.ly/subscribeMT

This video is about my first trip to the USA from India. After watching this, you will get to know about the flights I took from India to USA. Also, I have shared the experience I had at the Abu Dhabi AIrport and Rome Airport. I travelled on Jet Airways from Delhi to Abu Dhabi and Etihad Airlines from Abu Dhabi to Rome. After that, I took Al Italia Airlines from Rome to reach Boston's Logan Airport in the USA. I will share more information about how to get cheap flights from India to America and details on how to get the US visa from India. 

If you have any other query feel free to ask at -
 www.facebook.com/groups/touristhelpline 
(It may not be possible for me to answer every question here, but other group members, travellers, and travel experts can help you)

Other travel series  - 
# THAILAND playlist -  
# EUROPE Playlist - 
# BANGLADESH playlist -  
# SPITI (India) playlist - 
# MALAYSIA playlist - 
# RUSSIA playlist - 
# BALI playlist - 
# MIZORAM playlist - 

Green Monday by Twin Musicom & Summer Sidewalk by Audionautix are licensed under a Creative Commons Attribution licence ()
Artist:  &  respectively. 

PLEASE SHARE THE VIDEOS AND LET OTHERS GET INFORMED ABOUT THIS CHANNEL 

My blog: www.touristhelpline.com
INSTAGRAM.com/touristhelpline
FACEBOOK.com/page.touristhelpline
TWITTER.com/touristhelpline

THINGS I USE WHILE TRAVELLING
Camera 1: 
Camera 2: 
Gimbal:  
Selfie stick / Monopod: 
phone: 
For Video editing: 
Rucksack - ",travel
15,O9wg_wzETY,Munnar Travel Guide - Top 5 | World Ghoomo,"Munnar Top 5 places to visit to make your Munnar trip a truly amazing one. Watch Munnar Travel Guide & Subscribe our Channels - World Ghoomo & 
India Ghoomo - 

WEBSITE - 
Facebook - 
Instagram - ",travel
16,IMm_qmuKI,AWESOME Metro Delhi - India World Class Train ? 🇮🇳,"How is Delhi metro train like ? This is our first day in India and we had complete ride with Delhi Metro Train ! What an awesome experience! This is one of the best metro we had ever taken and this is actually one great way to blend in with the local in Delhi ! 

India has always been on our dream travel destination bucket list and we are so excited to share the rest of our journey with you, which we plan on traveling not only in New Delhi, but also to Jaipur and Mumbai as well. Make sure you subscribe to follow along the journey! Also, if you have any recommendation on cities to visit in India, things to do, what to eat while we are in india, we will really appreciate it if you leave the comment in this video to let us know :)

📷 If you would love to see more photos from India, real time stories while we are in India, make sure to head over to our Instagram @divertliving 

🙆🏼‍♂️🙋🏻‍♀️ Previous Vlog : America To India ! - FIRST TIME Getting To New Delhi (Our Trip Really Begin...) 🇮🇳: 
___
☼ M E N T I O N E D :
🚉 Metro Delhi : The Delhi Metro is a rapid transit system serving Delhi and its satellite cities of Bahadurgarh, Faridabad, Ghaziabad, Gurgaon and Noida in the National Capital Region of India. By far the largest and busiest metro in India, and second oldest after the Kolkata Metro. it is the world's 9th longest metro system and 16th largest by ridership. The network consists of eight colour-coded regular lines, running 327 kilometres (203 mi) serving 236 stations. The system has a mix of underground, at-grade, and elevated stations using both broad-gauge and standard-gauge. Delhi Metro operates over 2,700 trips daily, starting at around  and ending at  hrs. In 2017-18, the Delhi Metro had an average daily ridership of 2.53 million passengers and a cumulative ridership of 0.926 billion passengers yearly.

( SOURCE : WIKIPEDIA )

☼ H I G H L Y  R E C O M M E N D E D : 

⇢ CEPTICS Power Adapter : 
⇢ BAG - Our travel camera bag that we are very pleased with -  
___
☼ M U S I C  : We get all our music from Musicbed (Note : when you sign up, we get a small kickback at no extra charge to you.): 

___
☼ WANT TO FOLLOW ALONG OUR JOURNEY AND SUPPORT US ? :

⌲ S U B S C R I B E 
Best way to keep up with our VLOG don't forget to turn notification bell on so you WON'T miss any travel video from us !:) 

⌲ L E T' S  C O N N E C T !
-- 
-- 
-- 

⌲ Travel Blog 
⌲ FREE Travel advice location specific 
⌲ Packing Essentials 
__

T R A V E L   R E S O U R C E S 

☼ Save up to $40 on Airbnb using our link :  ( NOTE:  we get $20, while you save $40 on the accommodation you book no matter how long you stay )
☼ Our equipment for Vlogging : 
☼ Book Accommodation for your next Travel : 
☼ Some travel essential worth checking : 
☼ FREE Travel essential/packing checklists by country : 

__
G E T  T O  K N O W  U S 

American and Thai travel couple left the career in military and finance to become travel story teller, proving the world that you don't have to be rich to travel well. We met in 2015 in South Korea While working and studying there. 

In 2017, September, we both kicked off traveling with $4000 in our saving account and first started creating 'divertliving' as a mean to :  

☼ show you the world as the way it is - no sugar coated stuff, no hidden truth.
☼ provide you traveling tips as we consider ourselves as 'careful budget traveling couple' :)
☼ let you see our struggle and challenge we have been through while traveling and 'trying' to live digital nomad lifestyle as a mixed couple.
☼ give you positive vibe! as we are like that, we are positive couple :)

We're stoked to take you along our journey and we do appreciate having your support here
__
☼ OUR CAMERA GEAR  - Our Travel and Vlogging Kit is always changing / added you can check it out here for the real time update : 

☼  WHAT WE USE TO EDIT - 


  ",travel
17,_64diyTtjwQ,"Switzerland In Rs. 75,000 - 10 Days 10 Cities - A Budget Trip from India - All You Need to Know","Subscribe to my channel: https://goo.gl/69iSWt
My Instagram: http://instagram.com/thetravelingdesi
Facebook Page: http://facebook.com/TravelingDesi 


Planning to visit Switzerland from India on a budget? Here is everything you need to know about Switzerland including, Hotels, BNBs, Swiss Rail Pass, Rental Cars, Mountains, Activities, Nightlife, Entertainment, History and everything Switzerland has to offer. As an average Indian traveler, I visited the beautiful country of Switzerland on a budget as an Indian travel vlogger, exploring Switzerland from India. This video shares each and every detail that an Indian in Switzerland needs to know. From the Swiss rail pass to cheapest accommodations in Switzerland, this video answers all the questions related to budget travel to Switzerland.

Get Rs. 2200 Free Coupon on Airbnb.com when signing up.
 




In this journey I visited some beautiful Swiss while exploring Switzerland by road in a rented car. I drove from Zurich to Geneva and on the way, visited some beautiful cities like Interlaken, Berm, Lucerne, Gstaad, Lauterbrunnen, Mürren, Gimmelwald, Grindelwald, Saanen and many more. 

This series would not just include details from a solo traveler to Switzerland point of view but also from family and honeymoon in Switzerland point of view. 

#             

Are you wondering..

1) How much does it cost to visit Switzerland from India?
2) How to book cheap flights to Switzerland?
3) How to visit Switzerland on a budget?
4) How to use the Swiss rail pass or the EU rail pass in Switzerland?
5) How to find Indian food in Switzerland?
6) How to use public transport in Switzerland?
7) How expensive is Switzerland?
8) Where are the DDLJ locations in Switzerland?
9) How to plan a honeymoon in Switzerland? 


This video answers it all.


Also the video discusses the following Switzerland Trip from India factors in great details.

1) Planning a budget trip to Switzerland
2) India to Switzerland cheap flights
3) India to Switzerland tour packages
4) DDLJ locations in Switzerland.
5) Budget trip to Zurich.
6) Fun activities in Switzerland.
7) Switzerland packaged tours.
8) Romantic places in Switzerland. 
9) Honeymoon in Switzerland. 

My Vlogging Setup 

Cameras 

Primary Camera for Self-shots and Night Shots


Secondary Vlogging Action Camera 


My Phone for Pans, Tilts, and Hyperlapse


Stabilizers & Tripods

My Stabilizer Gimbal for the Primary Camera


My phone gimbal for hyperlapse and stabilized shots.


tripod for this Primary Camera



Chargers, Hubs, and Plugs


My World Plug


USB Charging Hub
 

Powerbank
 


Managing Extremely Big Data

Hard Disk One
 

Hard Disk Covers
 

My Headphones 
 


Post Production

Editing Software iMovie

Editing Done on High-Speed SDD Drive
  

Mic for Voice Over
 

The computer I use for editing and my only machine.",travel
18,6ZtdtezrEaA,Bandipur Safari - Jungle Lodges & Resorts I India Travel,"Video tour of the property and what to expect at the Bandipur Safari Lodge and our Safari experience at the Bandipur Tiger Reserve in India. Looking forward to a wildlife safari adventure we decided to make a trip to the very popular Bandipur safari lodge - a jungle lodges and resorts property that's 230 Kms from our house in Bangalore. India Travel.

Blog- ",travel
19,xvLsgsucvo4,Indian hitchhiker with Russian Roadtrippers : Beautiful Russia (Gorno-Altaysk),"SUBSCRIBE - https://goo.gl/dEtSMJ (‘MountainTrekker’)
Previous video - https://youtu.be/NawN5zjL97E

Read - 

Other travel series  - 
# THAILAND playlist -  
# EUROPE Playlist - 
# BANGLADESH playlist -  
# SPITI (India) playlist - 
# MALAYSIA playlist - 
# RUSSIA playlist - 

Music courtesy: Carefree by Kevin MacLeod is licensed under a Creative Commons Attribution licence ()
Source:  Artist: 

My blog: www.touristhelpline.com
INSTAGRAM.com/varunvagish
FACEBOOK.com/page.touristhelpline
TWITTER.com/mttrekkerindia

GADGETS I USE WHILE TRAVELLING
Camera 1: 
Camera 2: 
Gimbal: 
Monopod: 
phone: 
For Video editing: ",travel
20,R7m01zyB4C8,"Manali, Himachal Pradesh | India Travel Vlog","We left the Kumbh Mela festival in Ujjain both feeling extremely, extremely ill. We arrived at the world famous Taj Mahal trying to hold it together. We then headed over to Delhi. But it was when we headed north to Manali, Himachal Pradesh that we started to see a whole different side to India. This is what happened...

SUBSCRIBE: 

_________________________________________________________________

More Travel Blaggers:
Facebook: 
Blog: 
Instagram: 
Twitter: 

________________________________________________________________

Shot on: 

Canon 700D
Xiaomi Yi Action Camera",travel
21,ZlAHgpHxM0,ISTANBUL: Safe for Female Travel? Affordable for Vegetarians!,"http://bit.ly/subscribeMT & http://www.touristhelpline.com/istanb...
This video is based on the initial days of my trip to Turkey. I stayed in Dongyang Hotel near Sultan Ahmet area in Istanbul for a few days. You will get an idea about the cost of a hotel or hostel in Istanbul in this video. I visited a supermarket called Sok in the Sirkeci area of Istanbul. I have shared the cost of things I bought from there. If you are also a vegetarian budget traveller like me, this part of the video would be helpful for you.  I visited a souvenir shop near Sultan Ahmet called Ottoman Art in Sirkeci, bought some souvenirs from there. Thereafter I met some volunteers who help tourist visiting Istanbul. Watch the interesting conversation with the school girls about India, Bollywood, Amir Khan, Shahrukh Khan, Indian soap operas like Utaran. They revealed some interesting things about their mother and grandmothers in this context ;) I also visited a local mobile sim shop near Sultan Ahmet to find the cheapest mobile networks available in Turkey. Then you'll watch interesting sessions with Turkish & Afghan fruit sellers and at the end, you will see me travelling in Istanbul tram to Kabatas for visiting Taksim Square. There also I met an interesting tour guide who helped me reach Taksim Square and understand a few basics about Turkey. 
  

If you have any other query feel free to ask at -
 www.facebook.com/groups/touristhelpline 
(It may not be possible for me to answer every question here, but other group members, travellers, and travel experts can help you)

Other travel series  - 
# THAILAND playlist -  
# EUROPE Playlist - 
# BANGLADESH playlist -  
# SPITI (India) playlist - 
# MALAYSIA playlist - 
# RUSSIA playlist - 
# BALI playlist - 
# MIZORAM playlist - 
# EGYPT playlist : 
# USA playlist : 
# MAURITIUS playlist : 
# Kazakhstan, Turkey, Georgia playlist : 

PLEASE SHARE THE VIDEOS AND LET OTHERS GET INFORMED ABOUT THIS CHANNEL 

My blog: www.touristhelpline.com
INSTAGRAM.com/touristhelpline
FACEBOOK.com/page.touristhelpline
TWITTER.com/touristhelpline

THINGS I USE WHILE TRAVELLING
Camera 1: 
Camera 2: 
Mic - 
Gimbal:  
Selfie stick / Monopod: 
phone: 
For Video editing: 
Rucksack - ",travel
22,W4oZdlN_iiY,"Travel to Karnataka , India | Best views of Gokarna, Yana Caves, Mirjan Fort, Om Beach | Vlog","In his travel video I'm taking you around some places in Karnataka like Gokarna, Yana Caves, Mirijan Fort, Om Beach, Paradise Beach and Kumta. The journey started from Goa and I was mesmerized to find a little paradise in the state of Karnataka. Every place and every view was worth the visit. Hope you guys enjoy it and if you have any questions or comments, make sure you mention it in the comments section. Please give this video a thumbs up if you like it! See you next time in Goa! 

(map screen shots taken on google time line!)

Social media - 

● Instagram: 
● Facebook: ...
● Twitter: 
● Website: 
▶ Check out my gear on Kit: 


For any queries, feel free to shoot me an email    

● tanyakhanijow90@gmail.com

This video is edited by me on premiere Pro CC 2017

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

MUSIC - 

Song: Skylike - Dawn (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: 

Song: Erik Lund - Summertime (Vlog No Copyright Music)
Music promoted by Vlog No Copyright Music.
Video Link: 

Song: KSMK & Esperanza - Juego Oscuro (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link:  


Spinnin from Space:


...
Music provided by RFM: 

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

For any more questions or queries, let me know in comments! Let's talk :)",travel
23,lD1sLcaKMxU,"Singapore Vlog #1 | Universal Studios, Zoo, ZipLining & Much More! | MostlySane","Watch my Dubai Vlogs _ https://www.youtube.com/watch?v=ED0st...
Click here to Subscribe :- http://bit.ly/PrajaktaKoli
Link to My Blog - 
Like me on Facebook @ 
Follow me on Twitter @  
Follow me on Instagram @  
Email me at :- iammostlysane@gmail.com 



Digitally Powered by One Digital Entertainment []
[]

You can write to me and send me letters here - 
407-411 Standford Plaza, Off Lokhandwala Link Road, Next to Orritel Hotel, Andheri West, Mumbai, Maharashtra 400053",travel
24,67kGRe3W7-A,"This Place SHOCKED Us In New Delhi, India 🇮🇳","This Place really SHOCKED Us In New Delhi, India 🇮🇳
__
🙋🏻‍♀️ Previous Episode : India KAKORI ! - Foreign Couple FIRST TIME Reaction 🇮🇳

🚉 How is Delhi metro train like ? See our first day in India and we had complete ride with Delhi Metro Train 

🙆🏼‍♂️New to India? We are currently in India so you can follow us around while we travel  here as first timers, we might made some mistakes but hey ! That's what make the adventure more fun as we learn from it, right ? - exploring places, cultures, trying many things here in India for the first time to fulfill the experience  : 
___
☼ M U S I C  : We get all our music from Musicbed (Note : when you sign up, we get a small kickback at no extra charge to you.): 

__
☼ WANT TO FOLLOW ALONG OUR JOURNEY AND SUPPORT US ? :

⌲ S U B S C R I B E 
Best way to keep up with our VLOG don't forget to turn notification bell on so you WON'T miss any travel video from us !:) 

⌲ L E T' S  C O N N E C T !
-- 
-- 
-- 

⌲ Travel Blog 
⌲ FREE Travel advice location specific 
⌲ Packing Essentials 
__

T R A V E L   R E S O U R C E S 

☼ Save up to $40 on Airbnb using our link :  ( NOTE:  we get $20, while you save $40 on the accommodation you book no matter how long you stay )
☼ Our equipment for Vlogging : 
☼ Book Accommodation for your next Travel : 
☼ Some travel essential worth checking : 
☼ FREE Travel essential/packing checklists by country : 

__
G E T  T O  K N O W  U S 

- You do not have to be rich to travel - 

American and Thai travel couple left the career in military and finance to become travel story teller, proving the world that you don't have to be rich to travel well. We met in 2015 in South Korea While working and studying there. 

In 2017, September, we both kicked off traveling with $4000 in our saving account and first started creating 'divertliving' as a mean to :  

☼ show you the world as the way it is - no sugar coated stuff, no hidden truth.
☼ provide you traveling tips as we consider ourselves as 'careful budget traveling couple' :)
☼ let you see our struggle and challenge we have been through while traveling and 'trying' to live digital nomad lifestyle as a mixed couple.
☼ give you positive vibe! as we are like that, we are positive couple :)

We're stoked to take you along our journey and we do appreciate having your support here
__
☼ OUR CAMERA GEAR  - Our Travel and Vlogging Kit is always changing / added you can check it out here for the real time update : 

☼  WHAT WE USE TO EDIT - 

  ",travel
