,link,title,description,catagory
10,V8ZVHpgYAz,How It’s Made Mobile Phones,,Manufacturing
11,4AEMpu0zuYg,How is a mobile phone display is assembled: my trip to a factory recorded,"Last week, my phone-seller friend was invited to visit a display factory and he let me go together. What's more, i got the luck to record the whole assembly line by camera. As no one was instructing me, i don't quite know what every section is about.  But anyway, it's exciting that i can see something rarely seen by cellphone consumers. The following is the video of my trip.

And today i went to a factory which assemble all components and parts of a cellphone into an end product. I recorded the flow line, too, and will publish the video in a few days. This time i got a guidance which told me everything that I will re-tell you guys.",Manufacturing
12,B7SuKTpvrPk,OPPO Factory and Office Visit!,"In a finish to our Oppo R7 coverage, we give you a look into their factory and office, both of which our friends at Oppo were gracious enough to invite us to see!

Talk about Android in our forums: 

Subscribe to our YouTube channel: 
----------------------------------------------------
Stay connected to Android Authority:
- 
- 
- 
- 
- 

Follow the Team:
Josh Vergara: 
Joe Hindy: 
Lanh Nguyen: 
Jayce Broda: 
Gary Sims: 
Ash Tailor: ",Manufacturing
13,AdeDy6vJcbI,How a mobile phone is made - Inside Realme's manufacturing facility,"Realme, a sub-brand of Chinese smartphone manufacturer Oppo, is a new entrant in the budget conscious India's smartphone market. To see how the Realme phones are made, we went to the company's manufacturing facility in Greater Noida to check out production process.

Produced & Edited by - Shubham Nagpal

Join us :




Our Apps:",Manufacturing
14,QB4PdNBs89k,"China Smartphone कैसे बनाता है! Smartphone manufacture in china in Hindi, produce smartphone","china,smartphone factory,tablet factory,smartphone,china mobile,india,manufacturing,make in india,made in china

special thanks and Video clip credit - China techy YouTube channel

-~-~~-~~~-~~-~-
Please watch: ""Superbikes Suzuki Gixxer SF की Top Speed test ! Speed test review result"" 

-~-~~-~~~-~~-~-",Manufacturing
15,KYu5il4clX,Xiaomi Mi MOBILE Factory Make in India at city Andhra Pradesh,"Club Factory 
https://cfshare.fromfactory.club/invi...
 
Download *Club Factory* app for Trendy cloths 🧥👕👖👔👡👟🎒👓 & Accessories


:-651147425🔥",Manufacturing
16,JKjM4CCT6BY,Make In India: Inside Lava's Noida Facility | Digit.in,"Makes In India : Inside Lava's Noida Facility Video : Digit's Adamya Sharma and Lava International's Chief Manufacturing Officer, Sanjeev Aggarwal take you on a tour of Lava's India assembly unit and show you just how Lava smartphones are made, tested and finally shipped out as 'Made In India' devices.

Interested in Lava Smartphones? Watch our First Impression Review of the Lava Pixel V2:


-------
Welcome to Digit's official Youtube English video channel.

Digit is India's most popular technology media brand across print, online and social media. Digit has 15 years of legacy in dishing out buying advice and informed opinions on how to make the most of technology in your daily lives. Digit is the only tech media publication with 2 test labs across India that tests and reviews the entire gamut of consumer technology products and services.

Website : 
www.facebook.com/thinkdigit
Twitter: @digitindia
Instagram: digit.in",Manufacturing
17,l65Go_x6Rk4,How to Build Your Own Smartphone - for $70,"Andy Rubin's phone cost $700; the WSJ 1 cost $70 and helps explain why the smartphone market is so tough. Take a journey to see how, with the help of Shenzhen's ready to go supply chain, we did it. Image: Thomas Di Fonzo

Subscribe to the WSJ channel here:


More from the Wall Street Journal:
Visit WSJ.com: 

Follow WSJ on Facebook: 
Follow WSJ on Google+: 
Follow WSJ on Twitter: 
Follow WSJ on Instagram: 
Follow WSJ on Pinterest:  
Don’t miss a WSJ video, subscribe here: 

More from the Wall Street Journal: 
Visit WSJ.com: 
Visit the WSJ Video Center: 

On Facebook: 
On Twitter: 
On Snapchat: ",Manufacturing
18,qLtfFJW6Sn,Mobile Phones Makers by Country,"Mobile Phones Makers by Country

Music-Warriyo - Mortals (feat. Laura Brehm) [NCS Release]
   DEAF KEV - Invincible [NCS Release]
   Vanze-forever(feat. Brenton Matthews)[NCS Release]

L I K E  I. S H A R E  I. S U B S C R I B E  I  C O M M E N T.",Manufacturing
19,ExxAim8aoQ,Samsung Quality Assurance and Safety S8│S8 +,"The Galaxy Note 7 turned out to be a massive failure. Even though it was a great device, it was a safety hazard due to faulty batteries. The company had to recall all the Galaxy Note 7 units it shipped worldwide, and apologize its customers. Samsung not only suffered an enormous financial loss due to this recall but also to endured its worst branding nightmare ever. Airlines reminded travelers for months that the Galaxy Note 7 was a safety threat, and it could catch fire at any moment.

Samsung clearly doesn’t want to go through the same painful situation once again, so it created a new 8-point battery safety check three months ago for improved product quality and safety. The newly released Galaxy S8 and S8+ pass through the same procedure, and the company says that it is doing everything it can to ensure highest product quality and safety. The devices go through massive charge and discharge tests, and the company is even inspecting battery suppliers for quality assurance.

The company wants to keep the whole testing procedure open, so it created a special battery analysis center that will be proactive in communicating with consumers. It is even taking help of external agencies and experts for improving its battery testing procedure even further. Samsung has released a new video that showcases how the Galaxy S8 and S8+ are tested in its factories to ensure the highest product quality and safety so that it can regain consumer confidence.",Manufacturing
20,OgIQz68Lo8Q,HIDDEN Camera in CHINA Smartphone Factory,"We checked out a chinese smartphone factory to see how china smartphones get produced. Follow us to see how they produces new smartphones in 2016. Camera:  *
↓↓↓↓↓↓↓↓↓↓↓↓ open up for more info ↓↓↓↓↓↓↓↓↓↓↓↓↓↓
If you have problems feel free to register at  and post a new thread with your problem ! 
subscribe for videos on a regular base ++  ++ 
-------------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------------------------
Interested in Tech! ►►►



Flo ►►►




Steven ►►►




Interested in ChinaDevices!
If you want to have more information on products from China, then head over to our platform!
You can register here for free, and i hope to see some of you guys there! 😃
►►►  Be a part!
------------------------------------------------------------------------------------------------
Music by 

Asian Music Royalty Free Exotic Plains
Light_Thought_var_4 - 

flight hymn: 

Links marked with * are affiliate links.",Manufacturing
21,dmgomCutGq,Apple - Manufacturing Process Mac Pro [Making Of],"The Mac Pro is a computer unlike any we have ever created. To build it, we pioneered new processes, innovated manufacturing techniques, and essentially rethought how to make a computer. This is the story of how it all comes together.",Manufacturing
22,gZPeyErbqz4,Inside Corning's Gorilla Glass Factory,"CNBC traveled to Harrodsburg, Kentucky to get a rare look inside Corning’s oldest glass factory where it makes Gorilla Glass for iPhones and a variety of other devices. The factory runs 24/7 and human hands never touch the glass — only air and robots. Take a look inside to see how it's made.

In the middle of bluegrass and bourbon country in Harrodsburg, Kentucky, is Corning's oldest glass factory. It was built in the 1950s to create lenses for glasses and then in the 1980s it transitioned into making LCD glass panels.

But about six months before the first iPhone was released in 2007, Steve Jobs made a call to the CEO of Corning and asked the company to create glass that could withstand scratches and breakage for a new Apple product. Before that, phones were typically covered in plastic. Corning quickly developed Gorilla Glass, and this factory went through a complete transformation.

The same company that developed the glass for the Edison bulb in 1879, is now making the glass that covers 6 billion smartphones, tablets, screens and wearables worldwide for Apple, Samsung, LG, Sony and Huawei and a variety of other manufacturers.

Watch the video to get a rare look inside the factory to see how Gorilla Glass is made.
» Subscribe to CNBC: 

About CNBC: From 'Wall Street' to 'Main Street' to award winning original documentaries and Reality TV series, CNBC has you covered. Experience special sneak peeks of your favorite shows, exclusive video and more.

Connect with CNBC News Online
Get the latest news: 
Follow CNBC on LinkedIn: 
Follow CNBC News on Facebook: 
Follow CNBC News on Twitter: 
Follow CNBC News on Google+: 
Follow CNBC News on Instagram: 



Inside Corning's Gorilla Glass Factory",Manufacturing
23,ZxYVZz8e2U,World's largest Mobile manufacturing factory in India,,Manufacturing
24,WLIDX7N-M,How We Make SD cards,An explanation as to how SD Cards are manufactured.,Manufacturing
25,CEoBuWSaWQM,Nokia Mobile Phones Manufacturing | Nokia Android and Windows Phone,Nokia Mobile Phones Manufacturing | Nokia Android and Windows Phone,Manufacturing
26,4ZSowGTmZI,How Smartphones Are Manufactured & Assembled? Realme Factory Tour in Hindi⚡⚡⚡,"Have you ever wondered how the smartphones you use are manufactured, assembled or Tested? Make sure you watch this video to check out the entire process of smartphone manufacturing, assembling and also how they are quality tested. Incase you have any questions, do make sure that you ask us in the comment section below. If you end up liking this video, please do consider hitting the like button

  

 

For enquires or product promotions get in touch with us on Youtube@trak.in

आपको अगर कोई सवाल है तोह जरूर कमैंट्स में हमें बताईये - अगर वीडियो अच्छा लगा तोह लिखे और सब्सक्राइब जरूर कीजियेगा 

Latest Videos on 
*****************************************************************
Huawei P30 Pro Detailed Unboxing & First Impressions ⚡ ⚡ Flagship हो तोह ऐसा!! : 

TOP UPCOMING MOBILE PHONES IN INDIA THIS MAY 2019 ⚡ ⚡ ⚡ May Hoga Jordaar - 

Our Recommendations
***************************************************************
*Best Smartphones under 15000*
Asus Zenfone Max Pro M2 - 
Redmi Note 7 Pro - 
Redmi Note 7  - 
Honor Play: 
Huwei Y9 2019: 
Samsung Galaxy M30: 

**Best Smartphones under 5,000 (April 2019)**
Infinix Smart 2 - 
Asus ZenFone Lite L1 - 
Xolo Era 4X - 
Redmi Go - 
Galaxy A2 Core - 

**Best Smartphones under 10,000 (February 2019)**
Asus Zenfone Max Pro M1 : 
Nokia 5.1 Plus : 
Redmi 6 Pro : 
Realme 2 : 
Asus Zenfone Max M2 - 
Samsung Galaxy M10 : 

*Best Smartphones under 20,000 (February 2019)*
PocoF1 : 
Huawei P30 Lite : Not Listed Anywhere
Samsung A50 : 
Honor Play : 
OPPO K1 : 
Redmi Note 7 Pro : 


Social Media Handles
*****************************************************************
Follow us on:
Web: 
Instagram: 
Twitter: 
Twitter personal: 
Facebook: 
English Trakin Tech Youtube Channel - 
******************************************************************",Manufacturing
27,Kw3fn3xs5k0,Motorola Mobility India Manufacturing Factory Chennai,,Manufacturing
28,28BkwtTcLM,How PCB is made?Printed circuit board manufacturing process,"How PCB is made?Printed circuit board manufacturing process.


How PCB is made ?
Printed circuit board manufacturing process.

High quality materials, modern technology, experience in the production of multilayers,
and complex printed circuit boards establish partnerships in sectors like defense, security, medical, railways, telecommunications, control systems.


SQP International is a Central Europe printed circuit board manufacturer.

 for more info at  ",Manufacturing
29,3trcN-iI,Mi Smart Tv Manufacturing Plant Visit in Tamil Today,"Mi Led TV Buy Link : http://fkrt.it/vO3UbKNNNN

#MiSmartTv #Mi

▶ Check out my gear on Kit: ",Manufacturing
30,jeI1DEiEoC,Xiaomi phone manufacturing process/xiaomi first manufacturing plant in india,"In this video-Xiaomi phone manufacturing process/xiaomi first manufacturing plant in india(Xiaomi Mi MOBILE Factory Make in India at city Andhra Pradesh)


(Technical cheez) friends enjoy this video and subscribe to my channel for more update.

something tricky and new

Thanks to you",Manufacturing
31,QtpWuz2d2OQ,Mobile charger manufacturing शुरू करने से पहले यह video जरूर देखें।,Mobile charger manufacturing  शुरू करने से पहले यह video जरूर देखे़।,Manufacturing
32,Db7N7E9Xa_A,OPPO Shenzhen Factory Visit | Digit.in,"We were invited to the OPPO manufacturing facility in Shenzhen, China. 
-------
Welcome to Digit's official YouTube English video channel. 

Digit is India's most popular technology media brand across print, online and social media. Digit has 15 years of legacy in dishing out buying advice and informed opinions on how to make the most of technology in your daily lives. Digit is the only tech media publication with 2 test labs across India that tests and reviews the entire gamut of consumer technology products and services.

Website : 
www.facebook.com/thinkdigit
Twitter: @digitindia
Instagram: digit.in
Snapchat: digit_india",Manufacturing
33,dIbwSOOvU-,Indian Mobile Manufacturing Companies II Indian Mobile Companies Name II Mobile Phone Co. In India,"Hindi Mein Jaankari Amazon Shopping Link:-
https://www.amazon.com/shop/hindimein...
 --~--
Indian Mobile Manufacturing Companies II Indian Mobile Companies Name II India Mobile Companies II India smartphone companies II Indian Mobile vs chinese Mobile

Friends welcome to My channel Hindi Mein Jaankari HMJ

Friends in this video you will see the name of indian mobile manufacturing companies these are indian mobile companies name they selling smartphone in many countries like Nepal, Russia, UAE, Pakistan, Bangladesh, Asia, Europe etc. These are Best Indian Mobile companies These companies assemble mobile in india. Watch this video to know indian mobile manufacturing companies, india mobile company.

1. Creo
2. Micromax
3. Lava
5. Karbon
6. Celekon Mobile
7. Xolo
8. Videocon
9. Lyf
10. Yuteleventure
11. Spice
12. Onida
13. Intex

This is the list of india smartphone manufacturing companies.  Guys If you like this video plz like, share, comment, Share & Subscribe For more videos...thanx

Background Music:-
Jpb background music
Free Download: ",Manufacturing
34,7IA9LWU4iH,Apple iPhone manufacturing video,Apple iPhone 5 manufacturing video,Manufacturing
35,59N6Ik2TRdU,The visit of China's leading smartphone charger factory,"We visited the leading manufacturer of smartphone charger factory, Veaqee Electronics Co., Ltd in December 2014. We recorded the entire process of how mobile phone chargers were being made and were pretty impressed with their factory facilities and managemenet style. During the visit, we examined carefully their testing process and quality control. They have shown their capabilities of producing high quality chargers in this highly competitive and technology driven market. More products could be found on their website at www.veaqee.com.",Manufacturing
36,WYEUmPFdkD,How is a whole mobile phone assembled: my trip to another factory.,,Manufacturing
37,RM33U1T9E5E,World's Largest Mobile Factory: All about it | ये है दुनिया की सबसे बड़ी मोबाइल फैक्ट्री | Tech Tak,"Samsung has opened its new mobile factory in India. This factory is said to be the world's largest mobile factory. 

The factory plot which is of 35-acre, is situated at Sector 81 in Noida, Uttar Pradesh. Prime Minister Narendra Modi and South Korean President Moon Jae will be officially inaugurating the Samsung Electronics factory on Monday. By opening the new factory, Samsung India aims to increase its overall production to 50 per cent in the next three years, which is currently at 10 per cent.

1. Samsung is currently making 67 million smartphones in India and with the new plant, the company is aiming to manufacture nearly 120 million mobile phones. Commenting on the new Samsung plant, Tarun Pathak, Associate Director at Counterpoint Research says that the new factory will reduce the time to market for Samsung.

""This will help Samsung bring some local features to the devices powered by R&D here. Apart from this, the company can also bring in export opportunity for Samsung to SAARC and other regions,"" Pathak told IANS.

2. Back in June 2017, the South Korean giant had announced a Rs 4,915 crore investment to expand the new Noida plant. It just a year after a new of the announcement, Samsung's Noida plant is all-ready to double production. By setting up the new plant Samsung is not only aiming to double its mobile phone production but other consumer electronics products as well, like refrigerators and flat panel televisions.

3. According to HC Hong, President and CEO, Samsung India, a bigger manufacturing plant will help the company cater to the growing demand for Samsung products across India.

4. Established in 1995, Samsung India laid the foundation for the Noida plant next year, 1996. In 1997, the production commenced and the first Samsung TV was rolled out to the market. It is in 2003 that the Samsung initiated the refrigerator production in the country. It is in just a couple of years, that is by 2005, Samsung had become the market leader in manufacturing TV panels.

In 2007, the existing Noida plat started manufacturing mobile phones. In 2012, Samsung became the leader in mobile phones in the country and the Noida facility rolled out the first-ever Galaxy S3 device. Today, Samsung is among the top mobile brands in India. With the new Noida plant Samsung is expecting to expand its mobile business in the country. To recollect, Samsung India has registered around 27 per cent growth in mobile business revenue for the financial year 2016-17.

5. Samsung currently has two manufacturing plants in the country -- one in Noida and the second one in Sriperumbudur, Tamil Nadu. There are five R&D centres, and one design centre in Noida, where somewhere over 70,000 people work.
Update to a better version of yourself, every month. Subscribe to Reader’s Digest. 

Also, get a chance to win a brand new Maruti Suzuki Ciaz! Click on the link in the description below.




Follow us on:

Facebook: 
Twitter: 
Instagram: ",Manufacturing
38,iaLiNM0_2RY,Celkon phones manufacturing unit in Hyderabad || Sakshi Exclusive,"Celkon phones manufacturing unit in Hyderabad || Sakshi Exclusive
-- For latest news & updates Subscribe to Sakshi News 

Visit us @ 
Like us on 
Follow us on 
----------------------------------------------------------",Manufacturing
39,3lmAIDI8I,The Manufacturing Process of CUBOT X15 X16 X17,"CUBOT X15: http://bit.ly/1kqYi94
CUBOT X16: http://bit.ly/1QxDElp
CUBOT X17: http://bit.ly/1QxDGcS
TOMTOP Smartphones: ",Manufacturing
40,7uIlXyzjWok,Manufacturing Process of World's First Notch Screen Rugged Phone Ulefone Armor 5,"World's first notch screen rugged phone Ulefone Armor 5 with 16MP+5MP dual cameras and 13MP front camera, certified by IP68 protection grade. Packs octa-core 2.0GHz processor and 5000 mAh big battery, supports Qi 10W wireless charging, fingerprint ID and face unlock. Dual 4G LTE offers high surfing speed and Android™ 8.1 Oreo™ as the OS.

Ulefone Armor 5(EN): 
Ulefone Armor 5(RU): 
Ulefone Armor 5(ES): 

BUY Armor 5 ON Amazon DE: 
BUY Armor 5 ON Amazon ES: 
BUY Armor 5 ON Amazon UK: 
BUY Armor 5 ON Amazon FR: 
BUY Armor 5 ON Amazon IT: 
BUY Armor 5 ON Amazon JP: 
BUY Armor 5 ON Aliexpress.com:          
BUY Armor 5 ON Other Online Shop:  

Website: 
Facebook: 
Facebook(Español): 
Facebook(Deutsch): 
VK(Russian): ",Manufacturing
41,FW6ZleZaKEg,Introducing Motorola and Lenovo’s brand new manufacturing facility in India!,"Get a sneak peek into and Motorola and Lenovo’s brand new manufacturing facility in Tamil Nadu, India. Take a look at the attention and care that goes into assembling each handset. The phone that you love is now made in India!",Manufacturing
42,V4QhyoQnbiA,Vertu - A Luxury Mobile Phone Manufacturer,"Vertu is a British manufacturer and retailer of luxury mobile phones established by Finnish mobile-phone manufacturer Nokia as a wholly owned subsidiary in 1998.

Augmented Reality Demo : 

Top 5 Google's upcoming project : 

Credits :
Video Footage from vertu : 
Official Vertu Website : 
Wikipedia : 
www.wired.com/2014/06/vertu-signature-touch/

___________________________________
Contact Details :


Facebook :

Twitter:

Google+: ...

Feel free to contact me. For more support and help, hit me up on facebook :)

Stay Tuned for more videos :)

Have a great day :)
______________________________________
Music Credits :


Intro Music :

MemoryMoon_pad-luminize :-  
&
MemoryMoon_space-blaster-plays :-

Outro Music : Dance Monsters by Kevin MacLeod



""Perspectives"" Kevin MacLeod (incompetech.com)
Licensed under Creative Commons: By Attribution 3.0



Licence : ",Manufacturing
43,dfhQMdSlyKQ,Mobile Phone Case Manufacturing Process,"Sinatech Technology Co., Ltd is a leading manufacturer of smartphone and tablet covers who could custom make any types of phone or tablet covers for you. Be it personalized covers, niche covers, metal, silicone or wood covers etc, we could make them for you. Visit their website for further information: ",Manufacturing
44,g4_GIY0wKCM,Videocon Mobile Manufacturing,Factory AV,Manufacturing
