,link,title,description,catagory
61,Df1nreIl8,FIRST TIME TRYING INDIAN FOOD + WHEN THEY SEE US REVIEW,"What’s going on CordellCrew ? Join Travo Cordell as he enjoys Indian food for the first time. He also gives his outlook on the Netflix series ""When They See Us"" and discusses police brutality. 
                       

Follow my social media:
Instagram: ayootravv
Facebook: Ayee Traviee
Snapchat: ayootravv
Twitter: YouLoveTrav",Food
62,L92r_nnTNr,Funniest Ever Onion Rings Eating Challenge | Super Crispy & Delicious | Food Challege India,"Crispy Onion Rings Eating Challenge | Super Delicious & Crunchy | Food Challege India
Please Follow us on : 
  

FEEL FREE TO SUBSCRIBE-
---------------------------------------------------------------------------------------------------------------
""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance 
is made for -fair use- for purposes such as criticism, comment, news reporting, 
teaching, scholarship, and research. Fair use is a use permitted by copyright statute
 that might otherwise be infringing. Non-profit, educational or personal use tips the
 balance in favor of fair use.""
 -------------------------------------------------------------------------------------
This Channel Does Not Promote Any illegal content ,
all contents provided by This Channel is meant for Entertainment purpose only 
and does not intend to give any financial advice.
The content on this channel does not intend to mislead the viewers.
We are not liable for content and services provided on external websites.",Food
63,ikLE8mv7tI,BEST INDIAN FOOD IN DELHI 😍 Famous Indian Street Food and Restaurants in Delhi India,"We show you the best Indian food in Delhi, with the help of our local Indian friend! We tried 6 mouthwatering, famous Indian street food stalls and restaurants around New Delhi that we highly suggest you check out for a taste of authentic Indian food! Pani Puri, the original Butter Chicken recipe, South Indian Dosa and more!

This was Ryan’s first time trying Indian food, so for everyone who has been pestering him to try new foods, this is the video to watch!! With the help of our friend Minokshi, Ryan was able to try some of the best food in India and he loved it!

Our first stop on our Delhi food tour was Moti Mahal, a historic restaurant in Old Delhi which is said to have made the first ever butter chicken. Stacia also got a little adventurous and ordered Goat Brain Masala. Needless to say, the butter chicken was the star of this show ;) If you are looking for a good place to enjoy some Old Delhi food, Moti Mahal is our top choice for restaurants.

Second we ventured down to South Delhi to try one of the best Biriyani dishes in the city at Al-Nawaz. The biriyani is special here because it is made with raw spices instead of power, giving it a full natural flavor. The biriyani was one of the cheapest items in our Delhi Food Vlog coming in at 200 Rupee or $2.80 and feeds 2 people.

Third, and possibly our favorite, was a taste of South Indian food at Saravana Bhavan. We ordered paper dosa cooked in Indian ghee, Indian filter coffee, and some amazing desserts! 

We then ventured into Old Delhi to see a little bit more of the Delhi street food scene. We kept seeing these round fried balls on the street and these street food stalls are always so busy! We found out the snack is called Pani Puri, a fried wheat ball filled with either tangy or sweet liquid made to order. Pani Puri is considered some of the most popular and best food in India, as many commuters stand at the Pani Puri stalls for a quick snack while moving throughout their day.

Next up on the Indian street food tour we found ourselves at a night market near Jama Masjid. Some of the best street foods in Delhi is said to be lining these streets that come alive every night until almost midnight. We were here to go to the oldest restaurant in Delhi, Karim’s, to sample their famous Kebabs. Tucked away in an alley, we found the restaurant packed to the brim. The kebabs were good, but it’s the history that made this place special. If you’re wondering what to eat in Delhi, don’t miss the oldest and most historic restaurant in the city!

Last, but certainly not least, was a street food dessert made from carrots, pistachios, curd, and cashews. It sounds strange, but it was so good! Even though we were so full, this was one of our favorite little dishes. If you’re into street food India definitely has some of the best.

Thanks to Minokshi, we were able to try the best Indian food in Delhi and have an amazing experience. No, we did not get sick, so if you are interested in trying some of the best food in India make sure you follow this list! We hope you guys liked this Delhi food vlog and let us know if you have any questions.

We have some more India videos coming out soon, so make sure to subscribe! If you are considering traveling to India, please feel free to comment down below and ask about anything from what to do in Delhi, where to stay, or if it’s safe for women.

If you enjoyed this video, go check out of playlist filled with street food videos from across the world. Thanks for watching, we’ll see you guys in the next video… seeya!

    

***********************************
SUPPORT THE CHANNEL


***********************************
FOLLOW US!

Instagram: 
Twitter: 
Facebook: 
Website: 

***SUBSCRIBE*** New videos every week! - 

***********************************

***MY B-ROLL CAMERAS***
Sony A7iii - 
Sony A7Sii - 

***MY VLOG CAMERA***
Sony A5100 - 
Sony Wide Angle Lens - 

***MY LENSES***
Sony 70-200 G - 
Sony 90 2.8 Macro - 
Sony 55 1.8 - 
Sony 24-240 - 
Sony 10-18 Wide Angle - 

***MY ACTION CAMERAS***
Insta360 One - 
GoPro Hero 5 Session - 

***MY AERIAL GEAR***
DJI Mavic Pro - 
DJI Phantom 4 - 
Hover Camera Passport - Apple.com

***MY CAMERA BAGS***
My Camera Bag - 
My Everyday Bag - 
My Small Bag - 
My Big Camera Bag - ",Food
64,NxztPK655E,AMERICANS TRY INDIAN MANGOS FOR THE FIRST TIME!!!,"MANGOS!!!!


  


THANKS SO MUCH TO OUR EXTRA JUICY PATREON SUPPORTERS 
HANOZ NAVDAR

Be a patron for us and support more videos like this!



If you would like to send us something


18960 Ventura Blvd. #76
Tarzana, CA 91356


Korbins Personal Youtube page-


Ricks personal Youtube Page-
...

Korbin Miles - ...

Rick Segall - ...

For Business - oStupidp@gmail.com

Follow OurStupidReactions On FACEBOOK & TWITTER: 
FB: ...
TWITTER:  ",Food
65,UT9XxoUVOG8,MASSIVE Plate of INDIAN FOOD (Thali) Over 30 ITEMS!!!,"If you ever travel to India and you don't know where to start, I would suggest going for Thali. Thali is a combination of various Indian dishes that are compiled on a plate. And for this video, I'm eating one massive thali with 37 dishes that include seekh kebabs, chutneys, breads, rice dishes, and a variety of curries.

Although this location does not have free refills, my friend tells me that at most thali restaurants in India, they provide refills on any dish! A never-ending thali dream!

LOCATION- Cost: $24 USD (non-veg)
Lakeside Mini Punjab


➨Get tickets to the best show on earth!!! 

Strictly Dumpling T-Shirts HERE: 

►Subscribe for MORE videos about food! 
▲ Subscribe to our COOKING Channel! 

------------------------------------------------------------------------------------------
★↓FOLLOW ME ON SOCIAL MEDIA!↓★
Facebook Show Page: 
Facebook Mike Fan Page: 
Strictly Dumpling Instagram: 
Personal Instagram: 
Twitter: 
Twitch: 

◈ Equipment I use for filming◈ :
Sony RX100 Mark V: 
PANASONIC LUMIX G85: 
Wide Angle Lens: 
Camera Mic: 
Camera Lights: 
Handheld Audio Recorder: 
Tripod: 
Drone: 

My Favorite Cookware!
wok/pan 
Also this pan 
Pressure pan 
Nonstick pot 

✉Send stuff to our PO Box!
Mike Chen 
PO Box 610 
Middletown, NY 10940


♩ ♫Inspiration Friends by Nazar Rybak: ♩ ♫
Song:  D1ofAquavibe - The Ninja Troll Theme Song
Title: The Ninja Troll Song ft. KYR SP33DY
Artist: D1ofAquavibe",Food
66,DixBwBFcHD,19 Indian STREET FOOD Dishes You HAVE TO TRY in 2019 - The BEST Indian Street Food,"During my time to India, I learned that Indian street food is about as diverse as cuisines come, making the country a culinary paradise. I’ve eaten nearly 200 Indian dishes there, but I wanted to share only the very best with you today. These are the 19 Indian street food dishes you have to try in 2019!

Subscribe & Click the Bell for 2+ Videos Per Week ►  
My Film Making Kit ► 

1. Butter Chicken (Aslam Chicken Corner – Delhi)

This fatty, non-traditional version consists of a crispy, roasted chicken that is swimming in melted butter and spices, but don’t let that keep you away from this phenomenal dish!

2. Buffalo Biryani (Mohd Tofiq – Delhi) 

The buffalo meat in this layered rice dish was incredibly tender and juicy. The sauce, mixed in with the various spices in the rice, had me in Indian food heaven!

3. Bedai (GMB – Agra)

Bedai consists of a puffy flatbread called a puri and a potato curry with cottage cheese. The herbs and spices in the puri made for a sensational combination with the curry’s slight heat. It took it to a whole new level! 

4. Kabab (Tunday Kababi – Lucknow) 

These flavorful, spice-filled meatballs were soft and contrasted beautifully with the paratha and onions I had them with. Easily one of my favorite meatballs of all time! 

5. Chura Matar (Deena Chat – Varanasi)

This light and fresh dish is made of rice, vegetables, chilies, and spices. The flavors and textures were outstanding and I highly recommend it!

6. Gatte Ki Sabzi (Jaipur)

This mouthwatering curry is made of chickpea flour dumplings in a spicy gravy. I tried it alongside Daal, Aloo Pyaz Sabji, and Bejad Ki Roti. The spiciness and different textures made this a standout! 

7. Rajasthani Thali (Torba – Jaipur)

This thali consisted of crumbled bread mixed with curries and yogurts. It wasn’t too spicy, but was packed with an unreal amount of flavor I couldn’t get enough of!

8. Mutton Burger (Samode Palace – Samode) 

This was a very fresh sheep meat burger that was topped with cheese, tomatoes, onion, and lettuce. It was almost like a delicious chicken burger!

9. Chicken Lollipop (Mohammad Ali Road – Mumbai)

This is a fried chicken drumstick that is bathed in a delicious, bright red curry. It was very flavorful, especially with the ginger sauce it came with!

10. Pani Puri (Elco – Mumbai) 

This puri, or hollow bread ball, is filled with a light curry that can include potatoes, vegetables, and spices. This one had a minty flavor I couldn’t get enough of!

11. Paneer Chilli (Juhu Beach – Mumbai)

This dish is made up of a cottage cheese called paneer that is served with a sauce and lots vegetables. Like many other dishes I tried, it wasn’t super spicy, but was exploding with delicious flavor.

12.   Bahubali Thali (House of Paratha – Pune)

This thali, which consists of an enormous, stuffed paratha and over a dozen side dishes, is remarkably flavorful and varied in its textures. It’s big, but it’s also outstanding!

13. Pizza Dosa/Szechwan Cream Dosa (Ram Ki Bandi – Hyderabad)

The Italian-inspired pizza dosa is spicy and cheesy with a cooling coconut chutney and the Chinese-inspired Szechwan Cream Dosa is sweeter with a nice amount of heat. I highly recommend both!

14. Veg Biryani (Paradise Restaurant – Hyderabad)

The spices in the rice, coupled with the yellow curry, paneer, and vegetables, made this one of my favorite biryanis ever!

15. Paneer Bhurji (Tara Chand – Amritsar)

This buttery, creamy cottage cheese dish with vegetables and masala is like cheesy scrambled eggs, without the eggs!

16. Floating Pani Puri (VV Puram Food Street – Bengaluru)

This spicy, bright, and fresh variation of pani puri is served in a large amount of jaljeera water. It was phenomenal!

17. Fried Squid with Curries (Chennai Beach – Chennai)

This spicy, briny, and flavorful seafood dish is packed with herbs and spices and had my taste buds going wild!

18. Kathi Rolls (Nizams – Kolkata)

These fatty, grilled kebabs wrapped around a chewy paratha are out of this world! The meat is moist and flavorful and I can’t rave about it enough!

19. Gujarati Thali (Agashiya – Ahmedabad)

The rice, lentil, veggie, and eggplant dishes in this thali were full of contrasting flavors and textures that had my taste buds going wild! 

I hope you enjoyed this video, if you did please give it a thumbs up, leave me a comment, and please subscribe to my channel!

☆ CONTACT ☆ ► Business: david@godandbeauty.com 
_____ 
BLOG ► 
_____ 
BOOK YOUR NEXT ADVENTURE: ►  
_____ 
FOLLOW ME: 
+ INSTAGRAM ► 
+ FACEBOOK ► 
+ TWITTER ►  
_____
     
_____ 
SEND ME STUFF: 
5858 SW 81 ST 
Miami, FL 33143 
USA 
_____ 
P.S. Thank you for watching my videos and subscribing!",Food
67,zGExNYO6ZG,"INDIAN FOOD in SEOUL, SOUTH KOREA !! INDIAN CHEF IN KOREA","#yatridoctor #korea #indianfood

This was my first day in Seoul, South Korea and i was in Myeongdong Area of Seoul so decided to give a visit to an Indian Restaurant to taste the how is the Indian Food in South Korea. There I met an Indian Chef who was working in Korea for 8 years as a chef. A THALLI Costed me 11,000 WON which is equal to aroun 750 Indian Rupee.

My 2nd Channel - 

Instagram - 
Facebook.com - 
E-mail ID - doctoryatri@gmail.com

Big World Map -
Small World Map - 
Magnetic Board -

Gadgets I Use to shoot and Edit :
Primary Camera - 
Camera to Zoom (Flip Screen) - 
Laptop to Edit - 
Selfie Stick - 
Memory Card 64 GB - 

Music By - ",Food
68,fu5nQB2k,Gordon Ramsay’s Top 5 Indian Dishes,"We found 5 of the best and most interesting Indian recipes from the channel, including some footage from Gordon’s time spent in India.
Gordon Ramsay Ultimate Fit Food: 
Subscribe for weekly cooking videos. 

If you liked this clip check out the rest of Gordon's channels:",Food
69,q-qUgUAHWM0,$0.50 Indian Street Food: Gujarati Thali Ahmedabad,"■ INDIA, AHMEDABAD: How cheap can Indian street food get? So low that it's almost free. At least that's what this Gujarati Thali I discovered on the streets of Ahmedabad felt like. But at this cost how large are the portions? How edible and tasty is the food?",Food
70,ibfxk-JQSc4,Burger Singh INDIA vs Burger King AMERICA! (Indian Food Vlog),"American Travel Vlogger Conner Sullivan visits India and tests out Indian Fast Food at Burger Singh! Subscribe for travel vlogs, India vlogs, and Indian food vlogs!  Get 40$ off your first Air BNB with my code: 

Faith Channel: 

PATREON SUPPORT: 

PAYPAL SUPPORT EMAIL: 

All Music in this videos is from Epedemic Sound - Try my link for a 30 day free trail:  

MERCH: 

WEBSITE: 

BLOG: 

INSTAGRAM: 

FACEBOOK: 

TWITTER: 

Boom Baby Let's Go!! See You Soon! 🚀

  ",Food
71,ITATzYCveK,Foreigners react to UNIQUE SOUTHERN INDIAN FOOD | First time in CHENNAI,"Waking up in India and first time trying unique Southern Indian Food and it was just amazing! Even Sophie liked it a lot and she is hard to impress. Our first time eating Indian food in India was a real success and we can't wait to explore more. We are in Chennai trying unique Southern Indian Food, each part of India has its own food specialties, a lot of food coming guys!!!

  

Don't forget to SUBSCRIBE to our channel and turn on notifications for more TRAVEL VLOGS around the world.

Get $25 OFF your next Hotel BOOKING here 

$40 FREE CREDIT off your first booking with AIRBNB right here 

Check out our INSTAGRAM ",Food
72,9L1pVMKgwK,"ASMR INDIAN FOOD FEAST | BIRYANI RICE, CHILLI CHICKEN, GOAT CURRY, EGGPLANT CURRY, CHUTNEY, SAMOSA","ASMR INDIAN FOOD FEAST | BIRYANI RICE, CHILLI CHICKEN, GOAT CURRY, EGGPLANT CURRY, CHUTNEY, SAMOSA | SAFFRON RICE | SPICY RICE, PAPPADUMS, COCONUT CHUTNEY | LYCHEE ASMR | MUKBANG | EATING SHOW | EATING SOUNDS | FOOD ASMR 먹방 |  咀嚼音 FOOD ASMR | REAL SOUNDS

𝐒𝐔𝐁𝐒𝐂𝐑𝐈𝐁𝐄 𝐓𝐎 𝐋𝐘𝐂𝐇𝐄𝐄 ✨𝐓𝐇𝐀𝐍𝐊 𝐘𝐎𝐔 𝐅𝐎𝐑 𝐖𝐀𝐓𝐂𝐇𝐈𝐍𝐆🧡

I pick a lucky comment by random on my latest video for daily shout outs!
Please don't forget to rate this video..and subscribe! Join us! 
Thank you. 🧡

Instagram:











Credits:
 Icon made by Freepik from www.flaticon.com",Food
73,l4BM4NkUkK4,I Only Ate Gujarati Food For 24 HOURS! Indian Food Challenge || Vlog,"Hey Guys! So here’s the video about me accepting the food challenge for 24 hours and eating only Gujarati food!!!


Hope You Like The Video!!



Cambly App 30% discount code on any plan : “shinewithshanu”



***********************************************************************
Title: I Only Ate Gujarati Food For 24 HOURS! Indian Food Challenge || Vlog

Tags:
24 HOUR FOOD CHALLENGE
24 HOURS FOOD CHALLENGE UK
24 HOURS FOOD CHALLENGE INDIA
24 hours challenge vlogs videos
Gujarati cuisine
Gujarati food videos
Gujarati in London
Indian in London
London blogger
Uk vlogger
24 hours food
Daal dhokli
Gujarati meal recipe

***********************************************************************

LET'S BE FRIENDS! :

FACEBOOK- @SHINEWITHSHANU 
INSTAGRAM- @SHINEWITHSHANU . 
SNAPCHAT- @SHINEWITHSHANU 
TWITTER- @SHINEWITHSHANU 


***********************************************************************

Only if you like the video and want more of such videos in the future then SUBSCRIBE,LIKE AND SHARE!


***********************************************************************

for business only : shinewithshanu@gmail.com 

***********************************************************************



MUSIC: ► 

Song: Fredji & Tobsky - Flow (Vlog No Copyright Music) Music promoted by Vlog No Copyright Music. Video Link: 

*********************************************************


LOTS OF LOVE

SHANU",Food
74,GiFN0Se0C8,Mouth-Watering Indian Food Recipes • Tasty,"Indian food recipes pack a punch of tasty flavor!

Subscribe to Tasty: https://bzfd.it/2ri82Z1

About Tasty:
The official YouTube channel of all things Tasty, the world's largest food network. From recipes, world-class talent, and top-of-the-line cookware, we help connect food lovers in every way they interact with food.

Connect with Tasty:
Like us on Facebook: 
Follow us on Instagram: 
Follow us on Twitter: 
Check out our website: 
Shop the Tasty Kitchenware line: 
Subscribe to Tasty Newsletters: 

Credits: ",Food
75,LbvMeVxZBA,Office Life: INDIA vs AMERICA: Salary? Free Food? Work From Home?,"Hey Guys, in this video we will talk about the Office Culture and Office Life Comparison India vs America. 

My gear:-
Monitor:
 (US)
 (India)
Tripod:
 (US)
 (India)
Lav Mic:
 (US)
 (India)
Phones:
 (OnePlus 6T/6)
 (iPhone XR)
 (Gaming Mouse)

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
YOU CAN TALK TO ME!! Follow me on - 
Instagram - 

E-mail for BUSINESS INQUIRY & HELP- harnoor@singhinusa.com

MUSIC CREDITS:
Outro: 
Jarico - Landscape (Vlog No Copyright Music)

Background Music:
Joakim Karud: I'll Be There:",Food
76,6C0AzMq-rf,Goa Food Vlog | Exploring North Goa | Indian Food | Seafood | Anagha Mirgal,"North Goa is filled with beautiful restaurants and shacks that serve lip smacking food. Watch the video for a glimpse of it.

DO SUBSCRIBE LIKE SHARE COMMENT ☺ 😋 🐠 🦐

Gears used : Nikon A900, Xperia Xa ultra, OPPO f9 pro

Instagram : 

Music : Cossimo fog, Jazz addicts Intro - YouTube Audio Library   ",Food
77,g0aauAx,"Huge Indian Food FEAST! + Off-roading with Land Rover! (Birmingham, England)","Birmingham, England - Today we're going on an epic off-roading adventure with Land Rover, then we head to a DELICIOUS indian food feast 😍🍖 SUBSCRIBE! ► 

Follow Visit Great Britain! 



Places we visited today:





== SUPPORT THE ADVENTURE! ==
Supporters get access to never before seen vlogs, hand-written postcards and more! ► 

Don’t miss the adventure, SUBSCRIBE! ►  New travel videos posted every Monday, Wednesday and Friday!

Download our FREE eBook! ► “Everything You Need to Know to Travel the World” 

BUY ADVENTURE GEAR ► 

== Follow Us ==
Twitter - 
Facebook - 
Instagram - 
Travel Blog - 

== About Us ==
We're Eric & Allison Bieller and we're on a journey to find the most interesting places and unique foods this planet has to offer! We've traded in our steady paychecks and permanent home for a life of travel and adventure. Come along and see the world with us!

Music by 


""Apero Hour"" Kevin MacLeod (incompetech.com)
Licensed under Creative Commons: By Attribution 3.0 License


== Our Travel Gear ==",Food
78,OyxWVJQUC18,World Famous Hyderabadi CHICKEN BIRYANI | Biryani MAKING & Tasting,"The Hyderabadi Biryani needs no detailed introduction. This glorious delicacy is a staple for the locals and the go-to dish for the tourists. Hyderabadi Biryani is characteristically distinct from its popular counterparts because of its distinct aroma, taste, texture and the mode of preparation.

With the essence of Turkish, Mughlai and Arabic influences in it, the Hyderabadi Biryani has been an integral part of the Hyderabad’s culinary tradition since a long time. In this culinary exploration, we have set out to savour the dazzling aura of this majestic dish at some of the most famed destinations across the city. We are happy to be accompanied by our gracious host Sankalp Vishnu who is an acclaimed food critic and food expert.

We tried Hyderabadi biryani at two eminent places-The Lucky restaurant and the Bawarchi restaurant. Our intention was to understand the nuances or fine tuning of the variations in the Hyderabadi biryani as adopted by these joints. 

Our first stop was the Lucky restaurant that serves one of the best versions of the Kachi Gost Ki Biryani. We got the opportunity to witness the making of a batch of Hyderabadi Biryani at their wonderful, aromatic kitchen. The seemingly easy procedure entails an astute understanding of the dynamics of its cooking, perseverance and dexterity. The genial owner for Lucky restaurant walked us through the process sharing all the details of their prized preparation. We then tried the Nalli Biryani along with some other delectable meaty wonders. The feast ended with the lusciously amazing Khubani ka Meetha a dessert that’s exclusive to the city.

The next day we went to the acclaimed Bawarchi restaurant to try their version of the Hyderabadi Biryani. In recent years it has emerged as favourite destination for the same. The beautifully done Chicken Biryani was worth all the reputation. It ticked all the boxes of parameters that make the magic of a biryani work. A distinct feature of the biryani here was the pleasantly notable presence of the shah jeera flavour in it. Here we also tried the Hyderabad famous Double Ka Meetha and the Kaddu ka kheer. The latter one was the best.
 
While winding up this Hyderabadi biryani trail we couldn’t but wonder at the flamboyant stature of this apparently royal dish that rules the heart of the masses in and beyond this city.

 We are truly grateful to Sankalp Vishnu for his cooperation.

WORLD FAMOUS Hyderabadi Haleem | HALEEM Making & Tasting in Hyderabad


  

About the host - Anubhav Sapra:

Anubhav Sapra is an avid foodie! He is a Founder but proudly calls himself a Foodie-in-chief at Delhi Food Walks. He is also a street-food and Indian regional cuisine connoisseur and loves to write about street-food. To know more, visit www.anubhavsapra.com 

Please subscribe to our YouTube channel to keep our Indian street food explorations video in your feed! 

Thank you for watching! 

Facebook:  
Twitter:  
Instagram:  
Website: 

Design and filmed by Rahul Singh 
Instagram - 

Text by Swetaleena Nayak",Food
79,zQ_RE5XW3Q,Cheapest Roadside Unlimited Meals | Indian Street food | #Streetfood,"Journey For Food Exploring an amazing Street Food Videos all around the India. 
So you don't miss the next video!

Subscribe Journey For Food Channel for More Videos


Journey For Food Playlists


Journey For Food Community


Journey For Food Popular videos



Facebook : 
Twitter : 
Website: 
Pinterest : 

  



Cheapest Roadside Unlimited Meals | Indian Street food | ",Food
80,38jNjgQaD,"DEATHLY SPICY Southern INDIAN FOOD + Attractions | Bengaluru, India","In November of 2018, I visited India for the second time that year after falling in love with the country the first time around. For this trip, I decided to explore seven new cities with my buddy Sam from Sam & Audrey.

Subscribe to Sam & Audrey: 
Follow Anashwara:  

After an outstanding breakfast on my first morning in Bengaluru with our new friend Anashwara, our exploration of the city continued with sightseeing at some amazing local attractions and a spicy meal at a local restaurant! Come along with us as we explore the magnificent city of Bengaluru!

Subscribe & Click the Bell for 2+ Videos Per Week ►  
My Film Making Kit ► 

We started off at Bangalore Fort, a former mud fort that is now made of granite and dates back to 1537, when it was built by Kempe Gowda I during the Vijayanagara Empire. The fort played a role in the Third Mysore War when it was captured by the army of the British East India Company in March of 1791. Today, the fort’s Delhi gate and two bastions still remain, and a marble plaque commemorates the spot where the British breached the fort's wall.

Inside the massive, foot-thick gates is a temple, a little statue of Nandi (a gate-guardian deity that is usually depicted as a bull), and beautiful carvings of different animals around a tiny doorway. Throughout the fort are massive walls built with giant blocks of stone and a garden. Unlike other Indian forts I’ve visited, Bangalore Fort is free, so go check it out!

Before we headed over to Tipu Sultan’s Summer Palace, we made a quick stop for some cold and refreshing sugarcane juice with lime. It was super sweet and the perfect way to beat the Bengaluru heat! 

Tipu Sultan’s Summer Palace was built in 1791 and is a beautiful example of Indo-Islamic architecture. As the name suggests, it was the summer residence of Tipu Sultan, a Mysorean ruler who died in the Fourth Anglo-Mysore War. The palace is built entirely of teak and boasts many pillars, arches, and balconies. 

There’s a huge terrace inside with balconies and walkways branching off of it, as well as multiple rooms below and a garden outside. The palace is gorgeous, but beware: the entry fee for foreigners is 300 rupees, compared to just 25 for locals.  If you come to take photos, be sure to bring a lens that can capture in low light.

Next, it was time for lunch at Shivaji Military Hotel, which is famous for its spicy non-veg dishes. Here, in order to get a seat, you just stand around and wait for someone to get up to leave! All patrons eat off of banana leaves, which you clean with water before you add your food.

With eight different foods on our leaves, including mutton biryani, ghee rice, chicken biryani, cucumber salad, chicken fry, mutton dry, chilli chicken, and liver, I couldn’t wait to dive in! As is tradition in South India, I ate everything with my hands, starting with the mutton biryani, which contained huge, tender chunks of mutton. Next, I tried the liver, which was so buttery and tender, and then I added the gravy from it to the biryani. It was minty and earthy and oh so good!

The mutton dry was fatty and had an unreal flavor and texture, while the chicken fry was so spicy it cleared my sinuses! The chilli chicken was also very hot, and mixing the ghee rice with the different sauces and meats was unbelievably good. It was so buttery! The milky cucumber salad helped calm down the heat. I also loved mixing the light and peppery biryani gravy with the rice. 

Without a doubt, my favorite dish was the liver. The sauce and spices took it to a whole new level!

I hope you enjoyed coming along with us for our southern Indian lunch and fort and palace tour! If you did, please give this video a thumbs up and leave me a comment below! And please subscribe to my channel if you haven’t already so you don’t miss out on any of my upcoming food and travel content!

☆ CONTACT ☆ ► Business: david@godandbeauty.com 
_____ 
BLOG ► 
_____ 
BOOK YOUR NEXT ADVENTURE: ►  
_____ 
FOLLOW ME: 
+ INSTAGRAM ► 
+ FACEBOOK ► 
+ TWITTER ►  
_____ 
    
_____ 
SEND ME STUFF: 
5858 SW 81 ST 
Miami, FL 33143 
USA 
_____ 
P.S. Thank you for watching my videos and subscribing!",Food
81,I2iWlQLgfI,PAV BHAJI | | Worst experience | Street Food of india,"so guys i went to gujrat pavbhaji waala in faridabad nit area and tried their pav bhaji ... which is so average in taste ... price is 70 rs .. in this video u will see how they make pav bhaji | Recipe
street food faridabad",Food
82,8lbTl0bKg0,INSTANT POT CHANA MASALA | Instant Pot Indian Recipe,"PRE-ORDER MY COOKBOOK, The Vegan Instant Pot Cookbook: Wholesome, Indulgent Plant-Based Recipes (June 2019, Avery/Penguin Random House).

***If you pre-order before June 18, you'll get a Vegan Instant Pot Meal Prep Guide and Five Bonus Recipes for FREE*** Just email a copy of your receipt to vegan.preorder@gmail.com!

ORDER ON AMAZON:  
COOKBOOK + PRE-ORDER BONUS INFO: 
*90+ wholesome, delicious vegan recipes made in the Instant Pot*

For orders outside of North America: search on the Amazon page in your home country OR visit the Book Depository: 

----------------------------------------------------------------------------------------------------------
Indian comfort food made easy in the Instant Pot! Hope you enjoy this recipe for Instant Pot Chana Masala. Let me know in the comments if you want to see more Instant Pot recipes! 

FULL RECIPE at 

Film & photography equipment used in this video: 

Instant Pot 6 quart model: 
----------------------------------------------------------------------------------------------------------
SUBSCRIBE for new videos every week! 
 
Learn more about veganism, healthy eating, food photography, social media, and happiness. 
-----------------------------------------------------------------------------------------------------------
WANT MORE DELICIOUS VEGAN RECIPES & INSPIRATION? 
 ",Food
83,8SJSAvemBI,Eating Indian Food With My Neighbor | Chef Eitan Bernath,"You all know how much I love Indian food so I put my knowledge to the test and went to a restaurant in NYC with my neighbor and friend, Hibah. We had so much fun eating all the delicious food! We also taught you a lot about Indian food and I even practiced my Hindi on camera!

Subscribe to this Channel: 

Follow Me Here:
Website: 
Instagram: 
Facebook: 
Twitter: 
Pinterest: 
Snapchat: eitanbernath",Food
84,WLHxumMaR8,RARE Indian Desert Food! Cooking Underground Rajasthani Style! (Khad Lamb),"Get Your BESTY Shirt! → https://www.bonfire.com/bestys/

Exotic Mumbai Food Tour! → 

Learn more about ONETRIP Tours  → 

Learn more about OVERLANDER INDIA  → 

Food info:
1) Khad Lam (Slow Cooked Underground Lamb):

Khad lamb (means cooking lamb in a pit in the ground)
Earlier soldiers didn’t want to leave any trace of smoke so that they can hide hence discovered this way of cooking. 
Earlier it was rabbit meat but now since it banned so we are cooking lamb.

Making of garam masala- Roast all the following ingredients and pound it together: green cardamom, black pepper, cloves, coriander seeds, black cardamom, turmeric, bay leaves and  caramelized onion powder.

Basic marination- Make cuts on the leg of the lamb and put minced garlic with lots of freshly prepared garam masala. 

Next for the paste-mix red chili powder, coriander powder, turmeric, salt and lots of ghee.

Add this paste to the basic marination with a base of rotis and banana leaves. Cover it with a wet jute sack so that it doesn’t burn as it needs to be in direct contact with the fire for 2 hours in the pit.

2) Junglee Mass (Wild meat)
Five Ingredients Recipe-
If hunting, you get stranded, these are easily available in any village
Red chilli powder, Ghee, Salt, Dal or lentil, Coriander seeds, Lamb pieces. In a wok, combine everything together till the meat is soft and tender.

Come say hi on:
INSTAGRAM → 
FACEBOOK → 

- - - - - - - - - - - - - - - - - - - -

Support My Channel: 
Patreon is a platform that allows people to support creators on a recurring basis. Your contribution is an investment in creative freedom. Your generous donation will allow me the time and resources to create more videos for you.  → 

Disclaimer:
If you see any factual food errors in my video, please feel free to politely let me know in the comments. 

I'm a huge fan of trying different, interesting and strange foods in each country. My show is from a Western point of view, but more importantly MY point of view, but is not meant to offend any person or culture.",Food
