,link,title,description,catagory
27,MGnXMu9GFig,Best Online Data Science Courses,"Here are my pick of the best online data science courses:-


Coursera
Data Science Specialization Johns Hopkins 
Applied Data Science with Python University of Michigan 

Edx
Micro Masters in Data Science - University of California, San Diego 
Micro Masters Statistics and Data Science MITx 

Data Quest - 

Brilliant - 

Udemy

Jose Portilla Data Science Course ",Science and Technology
28,dPwLlJkSHL,Data Science Best Practices with pandas (PyCon 2019),"The pandas library is a powerful tool for multiple phases of the data science workflow, including data cleaning, visualization, and exploratory data analysis. However, the size and complexity of the pandas library makes it challenging to discover the best way to accomplish any given task.

In this tutorial, you'll use pandas to answer questions about a real-world dataset. Through each exercise, you'll learn important data science skills as well as ""best practices"" for using pandas. By the end of the tutorial, you'll be more fluent at using pandas to correctly and efficiently answer your own data science questions.

EXERCISES:
 1. Introduction to the TED Talks dataset
 2. Which talks provoke the most online discussion?
 3. Visualize the distribution of comments
 4. Plot the number of talks that took place each year
 5. What were the ""best"" events in TED history to attend?
 6. Unpack the ratings data
 7. Count the total number of ratings received by each talk
 8. Which occupations deliver the funniest TED talks on average?

DOWNLOAD the dataset and Jupyter notebook:


WATCH my introductory series, Data Analysis with pandas:


JOIN the ""Data School Insiders"" community:


LET'S CONNECT!
- Email Newsletter: 
- LinkedIn: 
- Twitter: 
- Facebook: 
- YouTube: ",Science and Technology
29,OHhoLhYW2cg,5 Steps to Pass Data Science Interviews,"Data Science is becoming more and more popular as a career choice since it offers both lucrative salaries and the opportunity to have high impact. The Data Science interview process is challenging, but with dedicated practice you can succeed. In this video, I'll outline the 7 steps to pass any Data Science Interview. We'll go over topics like studying techniques, portfolio optimization, and interviewing tips, all of which are prominent in the modern Data Science interview pipeline. I've listed all of the resources I've mentioned both in the video description and in the associated GitHub readme. Enjoy!

Plan for this video:


Please Subscribe! And Like. And comment. Thats what keeps me going.

Want more education? Connect with me here:
Twitter: 
instagram: 
Facebook: 

Step 1 - Ask yourself ""Why""

Investor Insights for Inspiration


Investors to follow on Twitter


Data Stories Podcasts


Step 2 - Create and Execute a Study Plan

Learn Data Science in 3 Months


Chromebook Data Science


Open Source University 


Practice Technical Interviews


Use Flashcards


Find a Mentor


Step 3 - Build a Portfolio

Design a resume + personal website


And have 3 projects on Github, one should have a web presence

Step 4 - Start Pitching for Jobs

- 
- Ask friends on Social Media
-  (VC Portfolio companies job listings)
- 
- Find recruiters using 
""site:linkedin.com quora technical recruiter"" 
but replace quora with your company

Scheduling tool


Step 5 - Complete the Interview

Study Data Science Interview Questions on Glassdoor
 

----------------

Join us at the School of AI:


Join us in the Wizards Slack channel:


Please support me on Patreon:


Signup for my newsletter for exciting updates in the field of AI:
 

  
Hit the Join button above to sign up to become a member of my channel for access to exclusive content!",Science and Technology
30,PhtD_5KGAR,Dataquest Review: Worth buying their DATA SCIENCE Course?,"My review of Dataquest the online platform for learning Data Science. I paid to use their platform. This is an independent review.

►Subscribe to my YouTube Channel 

Dataquest Link 
Github Page 
Think Stats Book 

Programming Learning Resources

 - Great Python learning resources


Music by ",Science and Technology
31,X24q4vDNb4,"Intro to Big Data, Data Science & Predictive Analytics","We introduce you to the wide world of Big Data, throwing back the curtain on the diversity and ubiquity of data science in the modern world. We also give you a bird's eye view of the subfields of predictive analytics and the pieces of a big data pipeline.
--
Learn more about Data Science Dojo here:


Watch the latest video tutorials here:


See what our past attendees are saying here: 

--
At Data Science Dojo, we believe data science is for everyone. Our in-person data science training has been attended by more than 4000+ employees from over 830 companies globally, including many leaders in tech like Microsoft, Apple, and Facebook.
--
Like Us: 
Follow Us: 
Connect with Us: 

Also find us on:
Google +: 
Instagram: 
Vimeo: ",Science and Technology
32,Qk6tIh6sTr8,How to Become a Data Scientist | Data Scientist Skills | Data Science Training | Edureka,"** Data Science Master's Program: https://www.edureka.co/masters-progra... **
This video on ""How to become a Data Scientist"" includes all the skills required for becoming a modern day Data Scientist. This video will answer the below questions:

1. Why should you go for data science?
2. What is the road map to become a data scientist?
3. What are the tools and techniques required to become a data scientist?
4. What are the roles of a data scientist?

Subscribe to our channel to get video updates. Hit the subscribe button above.
Check out our Data Science Training Playlist:  

  

How it Works?

1. This is a 5 Week Instructor led Online Course,40 hours of assignment and 20 hours of project work
2. We have a 24x7 One-on-One LIVE Technical Support to help you with any problems you might face or any clarifications you may require during the course.
3. At the end of the training you will be working on a real time project for which we will provide you a Grade and a Verifiable Certificate!
- - - - - - - - - - - - - - - - -

About the Course

Edureka’s Data Science Course helps you gain expertise in various machine learning algorithms such as regression, clustering, decision trees, random forest, Naïve Bayes and Q-Learning. Throughout the Data Science Certification Course, you’ll be solving real life case studies on Media, Healthcare, Social Media, Aviation, HR.
During our Data Science Certification Training, our instructors will help you to:
1. Master the basic and advanced concepts of Python or R
2. Gain insight into the 'Roles' played by a Machine Learning Engineer
3. Automate data analysis using python or R
4. Gain expertise in machine learning using Python/R and build a Real Life Machine Learning application
5. Understand the supervised and unsupervised learning and concepts of Scikit-Learn
6. Explain Time Series and it’s related concepts
7. Perform Text Mining and Sentimental analysis
8. Gain expertise to handle business in future, living the present
9. Work on a Real Life Project on Big Data Analytics using Python/R and gain Hands on Project Experience
- - - - - - - - - - - - - - - - - - -

Why should you go for Data Science Course?

The number of Data Science and Analytics job listings is projected to grow by nearly 364,000 listings by 2020 - Forbes
The average salary for a Data Scientist is $120k as per Glassdoor
Businesses analysing data will see $430 billion in productivity benefits over their rivals not analysing data by 2020

For more information, Please write back to us at sales@edureka.co or call us at IND: 9606058406 / US: 18338555775 (toll free).

Instagram: 
Facebook: 
Twitter: 
LinkedIn: ",Science and Technology
33,GE0OA,Hadley Wickham – “You can't do data science in a GUI”,"Hadley Wickham is Chief Scientist at RStudio, a member of the R Foundation, and Adjunct Professor at Stanford University and the University of Auckland. He builds tools (both computational and cognitive) to make data science easier, faster, and more fun. His work includes packages for data science (the tidyverse: including ggplot2, dplyr, tidyr, purrr, and readr) and principled software development (roxygen2, testthat, devtools). 

In his ACM Chicago local chapter talk, Wickham discusses four essential tenets of his work:

1) Data science requires programming; a GUI does not provide the power necessary to tackle the creative challenges that data science requires.

2) There are huge advantages to code, particularly when you see it as a medium of communication.

3) R is a terrific environment for writing data analysis code. It has some quirky features as a programming language, but many of the quirks are well tailored to the problems of data science.

4) Code should be primary artefact of any analysis, but you might generate the code in ways apart from typing it on a keyboard.",Science and Technology
34,AuSSTSZ2T,Top 8 FAQs About Data Scientists In India,"To understand more about this cadre of “hottest job” holders Analytics India Magazine has compiled a list of top eight most frequently asked questions. A glance at these will update anyone who wishes a career in or just wants to know more about data science. Read more: 

--------------------------------------------------

Get in touch with us:

Website: www.analyticsindiamag.com
Contact: info@analyticsindiamag.com
Facebook: 
Twitter: 
Linkedin: 
Instagram: ",Science and Technology
35,7ajuRNPiS,"MASTERS IN PROJECT MANAGEMENT AND DATA SCIENCE, HTW BERLIN, GERMANY","MPMD- https://mpmd.htw-berlin.de/
__________________________________________
Visit www.JnmEducation.com and register yourself for 
free education counselling

WHAT IS BEATNIKERS? WHY BEATNIKERS? 

________________________________________________________________
JnmEducation- 
__________________________________________________________________
You can also follow me- 
Facebook- 
Twitter- 
Instagram- 

For all ur education-related questions you can post it on
INSTAGRAM- JnmEducation
__________________________________________

THANKS FOR THE MUSIC- Good For You by THBD 
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
...
Music promoted by Audio Library ",Science and Technology
36,-AkBfBWr_G,Can You Become a Data Scientist?,"So, you want to become a data scientist? Good idea! Data science is a super-hot topic and the data scientist is one of the most illustrious jobs of the 21st century. But how does one actually become a data scientist?

You can ask around, read Quora answers, or talk to someone in the industry, sure, these methods will supply you with information, but there’s no doubt that this information will be biased towards someone else’s personal experience. How others became data scientists is of little importance to you, I bet. What you’re interested in is whether YOU can become one. Are your skills appropriate for this field? What steps do you need to take to become a successful data scientist? Will your background affect the chances of becoming a data scientist? All valid questions.

So, let’s not talk about how we at 365 data science became data scientists, instead, let’s approach things a little differently:

If you want to become a data scientist, you should answer questions like one.

A data scientist wouldn’t take the experience and background of just one or two other data scientists and accept them as a quintessential guide. So, how much data would be statistically adequate to give us an idea of what it takes to become a data scientist? 100 profiles? 500? How about 1,001? Well, that’s exactly what we did.

You can find the whole study here:  

Follow us on YouTube:
 

Connect with us on our social media platforms:
Website: 
Facebook:  
Instagram:  
Twitter:  
LinkedIn: 

Prepare yourself for a career in data science with our comprehensive program:
 

Get in touch about the training at:
support@365datascience.com

Comment, like, share, and subscribe! We will be happy to hear from you and will get back to you!",Science and Technology
37,TPMlZxRRaBQ,Tableau for Data Science and Data Visualization - Crash Course Tutorial,"Learn to use Tableau to produce high quality, interactive data visualizations!

Tableau can help you see and understand your data. Connect to almost any database, drag and drop to create visualizations, and share with a click.

🔗Tableau Public: 

🔗Kaggle dataset: 

Find more data science information: 

Tutorial from Velocity Consulting. Check out their YouTube channel: 

--

Learn to code for free and get a developer job: 

Read hundreds of articles on programming: 

And subscribe for new videos on technology every day: ",Science and Technology
38,D5tDubyXLrQ,GopherCon 2016: Daniel Whitenack - Go for Data Science,,Science and Technology
39,WEaorMUP0,Data Science & Analytics Interview Questions & Answers,"In this video you will learn about some of the basic yet important interview questions often asked in Data Science and Analytics interviews.

Questions are on the following:

Data Quality checks
regression
Classification
Clustering
Forecasting
Model building 

ANalytics Study Pack : 

Analytics University on Twitter : 

Analytics University on Facebook : 

Logistic Regression in R: 

Logistic Regression in SAS: 

Logistic Regression Theory: 

Time Series Theory : 

Time ARIMA Model in R : 

Survival Model : 

Data Science Career : 

Machine Learning : 


Data Science Case Study : 

Big Data & Hadoop & Spark: ",Science and Technology
40,RfK3D5dJV2Q,Turing Lecture: Data Science for Medicine,"Medicine 2.0: Using Machine Learning to Transform Medical Practice and Discovery

In this talk, Mihaela will present her view of the transformation of medicine through the use of machine learning, and some of her own contributions.  This transformation is already being felt in every aspect of medicine: from clinical support for personalized diagnosis and prognosis to the estimation of individualized treatment effects without the need for clinical trials to medical discovery to the entire path of patient care. The heart of this transformation is the intelligent use of existing data.

Because of the unique and complex characteristics of medical data and medical questions, many familiar methods are inadequate.  Mihaela’s work develops novel machine learning methods and applies them to a wide variety of medical settings. This work achieves enormous improvements over current clinical practice and over existing machine learning methods. 

This talk will explore some of Mihaela’s work and vision of how data science can transform medical discovery and care.

Biography

Mihaela van der Schaar is the Man Professor, Department of Engineering Science, University of Oxford and Faculty Fellow at The Alan Turing Institute. Her main research interest is on machine learning and artificial intelligence applied to medicine.

She is an Institute of Electrical and Electronics Engineers (IEEE) Fellow (2009) and has been a Distinguished Lecturer of the Communications Society, the Editor in Chief of IEEE Transactions on Multimedia, and member of the Senior Editorial Board member of IEEE Journal on Emerging and Selected Topics in Circuits and Systems (JETCAS) and IEEE Journal on Selected Topics in Signal Processing (JSTSP).

She received an NSF CAREER Award (2004), the Best Paper Award from IEEE Transactions on Circuits and Systems for Video Technology (2005), the Okawa Foundation Award (2006), the IBM Faculty Award (2005, 2007, 2008), the Most Cited Paper Award from EURASIP: Image Communications Journal (2006), the Gamenets Conference Best Paper Award (2011) and the 2011 IEEE Circuits and Systems Society Darlington Best.",Science and Technology
41,QizsAE4fBpQ,Artificial Intelligence Vs Machine Learning Vs Data science Vs Deep learning,"For More information Please visit 
https://www.appliedaicourse.com",Science and Technology
42,TxyviU0Dd,Can you LEARN DATA SCIENCE for FREE? YES! I'll show you HOW!,"Free Data Science learning resources. You can learn data science for nothing. This is a data science learning path. I will add to this list as I discover more content.

►Subscribe to my YouTube Channel 

RECOMMENDED BOOKS IN MY STORE 

Music by bensound.com

PYTHON BASICS

Introduction to Python, The Scientific Libraries, Advanced Python Programming and the Pandas Section of Data and Empirics 

Chapters 1 - 4 in this book 

Then this Pandas tutorial 

Here are some excellent pandas code examples 


MATHS


LINEAR ALGEBRA 

Essence of Linear Algebra 
Khan Academy 

Introduction to Methods of Applied Mathematics 
Mathematical Tools for Physics 
 (Linear Algebra Reference)
 (Reference)

CALCULUS

Essence of Calculus 




PRACTICE PYTHON PROJECTS



MORE PYTHON

Work through as many of the examples as you fancy in Chapters 6 and 7 here 

DATA EXPLORATION





PROBABILITY AND STATISTICS







STATISTICAL LEARNING 

An Introduction to Statistical Learning  (Essential)

Elements of Statistical Learning (Extremely useful)


PYTHON AND DATA SCIENCE

Chapter 5 Python Data Science Handbook 



DATA STRUCTURES AND ALGORITHMS IN PYTHON



TENSORFLOW


SQL


GIT AND VERSION CONTROL

 

TAKE THIS CLASS


R



SUPPLEMENTARY MATERIAL













How to think like a computer scientist 

WRITE A BLOG - 
SLACK GROUPS:  ",Science and Technology
43,5BVebXXb2o4,Natural Language Processing (Part 1): Introduction to NLP & Data Science,"This six-part video series goes through an end-to-end Natural Language Processing (NLP) project in Python to compare stand up comedy routines.

- Natural Language Processing (Part 1): Introduction to NLP & Data Science
- Natural Language Processing (Part 2): Data Cleaning & Text Pre-Processing in Python
- Natural Language Processing (Part 3): Exploratory Data Analysis & Word Clouds in Python
- Natural Language Processing (Part 4): Sentiment Analysis with TextBlob in Python
- Natural Language Processing (Part 5): Topic Modeling with Latent Dirichlet Allocation in Python
- Natural Language Processing (Part 6): Text Generation with Markov Chains in Python

All of the supporting Python code can be found here: ",Science and Technology
44,jp5PE96S,I Passed the Final Data Science Assignment! | Learning Intelligence 46,"Woohoo! I passed one of the hardest assignments I've done yet, the final project for the Introduction to Data Science with Python by the University of Michigan on Coursera!

Check out the Applied Data Science with Python Specialization on Coursera - 

CONNECT: 
Web -  
Quora - 
Medium - 
Instagram - 
Twitter - 
LinkedIn - 
Email updates - 

  ",Science and Technology
45,C7rp4oNKGf,Applied Data Science with Python on Coursera Progress | Learning Intelligence 45,"Special thanks to Coursera for offering to sponsor this video. I love joining forces with epic people and Coursera has a whole team of them!

Applied Data Science with Python Specialization on Coursera - 

CONNECT: 
Web -  
Quora - 
Medium - 
Instagram - 
Twitter - 
LinkedIn - 
Email updates - 

SUPPORT:
Patreon - 

  ",Science and Technology
46,YMnqPTLoj7,We're All Data Scientists | Rebecca Nugent | TEDxCMU,"In her talk, Rebecca Nugent concentrates on the rise of Data Science and what it means for education at the bachelor's and perhaps master's level.  She proposes that Data Science in many ways is actually ""The People's Science"" and that it has the ability to empower students and employees of all types of backgrounds including the humanities and social sciences. She claims it is a field that belongs to everyone and calls for everyone to seize the opportunity to become data scientists within their own fields/jobs.

Rebecca Nugent is a Teaching Professor and the Director of Undergraduate Studies in the Department of Statistics at Carnegie Mellon University.  Originally from Texas, she received her PhD in Statistics from the University of Washington. She has spearheaded the rapid growth of the Carnegie Mellon Statistics Undergraduate program and the development of modern, interdisciplinary curriculum including serving on the National Academy of Sciences Committee for “Envisioning the Data Science Discipline:  The Undergraduate Perspective”. Her research interests lie in the identification and extraction of meaningful patterns in high-dimensional data, techniques which she tries to apply daily to her own life.  

This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at ",Science and Technology
47,GqfNfNWVaGY,How to Get In to a Data Science Bootcamp: Metis!,"Data science programs often require background knowledge in statistics and coding. So we’re diving into the admissions process at data science bootcamp Metis, to get insights from alumni Deepak and Emily, who explain their journeys from their Metis interview to their new jobs at Facebook and Etsy. Read the full Q&A here: ",Science and Technology
48,ZM4u4XIhm08,Saving Lives Using Biomedical Data Science! | Dr. Shameer Khader | TEDxGCEKannur,"Dr. Shameer Khader is a biomedical and healthcare data scientist. He uses a combination of big data, machine intelligence and bioinformatics approaches for developing personalized, precision medicine solutions. In this talk, Dr. Khader discusses three examples of how large-scale molecular and clinical data could be integrated and analyzed to develop a new approach for risk stratification, diagnoses, and therapeutic development. First, he illustrates the application of genomic data to stratify patients at risk for myocardial infarction using a genomic risk score; he then shows an example of using imaging data and machine learning algorithms to diagnose heart diseases that typically require several years or experience and diagnostic turnaround of several hours in a few seconds; finally he discusses how computational drug repositioning could an important strategy for discovering rapid therapeutic recommendations in the setting of public health crises like Nipah Virus outbreak in Kerala. Collectively, his work could improve clinical outcomes for various disease modalities and reduce the overall cost of care and optimize healthcare delivery. Computational Biologist This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at ",Science and Technology
49,20_LY781od8,Big Data Technologies in Support of a Medical School Data Science Institute,"Join the presenters from Meharry Medical College as they present an overview of the technologies that support the Data Science Institute for the advancement of medical training, Data Science and medical research. In 2016 the president of Meharry Medical College initiated a program to establish the Data Science Institute that would concentrate on programs to support the underserved population of Nashville, Tennessee.

As a rule, Medical Colleges that serve this population are usually the last on the list to avail themselves of advanced technology. Meharry Medical College through an innovative approach was able to leapfrog their better funded peers by utilizing and applying the same opensource technologies used by Google, Facebook, Twitter, LinkedIn and Yahoo. The technical infrastructure, academic programs, research and the applied data science use cases will be discussed.",Science and Technology
50,JTJ8W9MAz,Data Science (Veri Bilimine) Giriş,"Bu bölümde Ayşin Taşdelen'in anlatımı ile veri biliminin temel kavramlarına giriş yapıyoruz. Data science nedir, data mining (veri madenciliği), iş zekası, bigdata gibi alanlardan ne gibi farkları ya da benzerlikleri vardır?",Science and Technology
51,jClSYu65m9,Chris Armbruster: Die Data Scientists von morgen,"Die deutsche Industrie sucht sie händeringend: Data Scientists, also Experten im Umgang mit großen Datenmengen. Aber woher nehmen? Das fragt sich Chris Armbruster, Director des Data Science Retreat aus Berlin, das solche Fachleute in sogenannten Bootcamps ausbildet. Im Moment gibt es noch goldene Zeiten für Bewerber. Wie kann Deutschland den Vorsprung, den die USA längst hat, überhaupt noch einholen?

Mit dem Förderprogramm ""Data Literacy Education"" wollen die Heinz Nixdorf Stiftung und der Stifterverband im Rahmen der Initiative ""Future Skills"" Lehrangebote für Data Literacy an deutschen Hochschulen etablieren.



Weitere Videos zum Thema:
Shermin Voshmgir: Revolutioniert Blockchain unsere Wirtschaft?


Matthias Schorer: Aufbruch in die mobile Zukunft


Marcus Specht: Wenn der Computer allgegenwärtig wird



Das Video entstand am Rande des Data Literacy Education Symposiums in Berlin:



Jede Woche neu beim Stifterverband: 
Die Zukunftsmacher und ihre Visionen für Bildung und Ausbildung, Forschung und Technik

Autorin: Corina Niebuhr
Produktion: Webclip Medien Berlin
Redaktion: Michael Sonnabend, Nadine Bühring, Björn Quäck
Videodesign: kreativekk.de
für den YouTube-Kanal des Stifterverbandes",Science and Technology
52,FsSrzmRawUg,Intro to Data Science: What is Data Science?,"This lecture provides an overview of the various components of data science, including data collection, cleaning, and curation, along with visualization, analysis, and machine learning (i.e. building models with data).  These will be some of the topics discussed in this lecture series.    

Book website: 
Steve Brunton's website: eigensteve.com",Science and Technology
53,gGce2JDbJAQ,075. Карьера в data science: типичные ошибки на собеседовании – Валерий Бабушкин,"- Как найти работу в Data Science, если у тебя еще нет рабочего опыта?
- Стоит ли тратить время на kaggle?
- Какой путь должен пройти дата саентолог, чтобы стать джуниором, мидлом и сеньором?


* 21 октября 2018 г. в московском офисе Яндекса прошла встреча сообщества Open Data Science. Мы испытали новый формат: программа не была определена заранее, а составлялась по запросам аудитории.
Мы собрали больше 500 заявок от участников и ответили на самые популярные и интересные вопросы. 

Валерий Бабушкин
Закончил Университет прикладных наук Карлсруэ, занимался инфракрасной спектрометрией, затем работал в банке «Открытие». Сейчас занимает должность начальника отдела инновационной аналитики и моделирования в Х5 Retail Group, одновременно является консультантом в Яндексе и приглашенным преподавателем в НИУ ВШЭ.

Посмотреть записи других докладов можно на странице мероприятия: ",Science and Technology
54,O9GP6LJiiXQ,Data Science Crash Course,"Introduction: This workshop will provide a hands-on introduction to Machine Learning (ML) with an overview of Deep Learning (DL).

Format: An introductory lecture on several supervised and unsupervised ML techniques followed by light introduction to DL and short discussion what is current state-of-the-art. Several python code samples using the scikit-learn library will be introduced that users will be able to run in the Cloudera Data Science Workbench (CDSW).

Objective: To provide a quick and short hands-on introduction to ML with python’s scikit-learn library. The environment in CDSW is interactive and the step-by-step guide will walk you through setting up your environment, to exploring datasets, training and evaluating models on popular datasets. By the end of the crash course, attendees will have a high-level understanding of popular ML algorithms and the current state of DL, what problems they can solve, and walk away with basic hands-on experience training and evaluating ML models.

Prerequisites: For the hands-on portion, registrants must bring a laptop with a Chrome or Firefox web browser. These labs will be done in the cloud, no installation needed. Everyone will be able to register and start using CDSW after the introductory lecture concludes (about 1hr in). Basic knowledge of python highly recommended.",Science and Technology
55,6xsvGYIxJok,Making data mean more through storytelling | Ben Wellington | TEDxBroadway,"Ben Wellington uses data to tell stories. In fact, he draws on some key lessons from fields well outside computer science and data analysis to make his observations about New York City fascinating. Never has a fire hydrant been so interesting as in this talk.

Ben Wellington is a computer scientist and data analyst whose blog, I Quant NY, uses New York City open data to tell stories about everything from parking ticket geography to finding the sweet spot in MetroCard pricing. His articles have gone viral and, in some cases, led to policy changes. Wellington teaches a course on NYC open data at the Pratt Institute and is a contributor to Forbes and other publications. 

This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at ",Science and Technology
56,MfP-P8EHGB,5 Tips For Getting A Data Science Job,"►Resume Template and Cover letter I used for applying to software internships and full-time jobs:
https://resume.joma.io

Preparing for Technical Interviews? This is what I used to get job offers at Facebook/Google/Microsoft/Amazon:
 
Use code ""joma"" for a 30% discount. Ends Soon!

Sign up for daily interview questions at 
Use coupon code ""joma"" for $10 off

 
What is Data Science? 

►(Free!) My Resume/Cover Letter Template for Internship and Full-time: resume.joma.io



►Chat with me 
►TWITTER/INSTAGRAM/FACEBOOK @jomaoppa

FILM STUFF AMAZON LINKS
Computer Monitor - 
Laptop - 
MAIN Camera - 
Main Lens  - 
Wide lens - 
Mic I use - 
Vlogging Camera - 
Gorilla Pod - 
Drone - 
GoPro HERO 5 - 
Snowball Mic - 

Traveling? Get $55 off AirBnb:",Science and Technology
57,repvSAPjB-,Uma jornada rumo à Data Science - Christiano Anderson,"Existem muitos mitos sobre big data e data science, muitos querem começar, mas não sabem por onde começar. Essa palestra vai mostrar os principais mitos, verdades e mentiras sobre a nova ciência de dados e dar orientações de como iniciar nessa tão fantástica área.",Science and Technology
58,AuSSTSZ2T,Top 8 FAQs About Data Scientists In India,"To understand more about this cadre of “hottest job” holders Analytics India Magazine has compiled a list of top eight most frequently asked questions. A glance at these will update anyone who wishes a career in or just wants to know more about data science. Read more: 

--------------------------------------------------

Get in touch with us:

Website: www.analyticsindiamag.com
Contact: info@analyticsindiamag.com
Facebook: 
Twitter: 
Linkedin: 
Instagram: ",Science and Technology
59,UOBG5ZNgzjA,Decoding Beethoven’s music style using data science,"What makes Beethoven sound like Beethoven? EPFL researchers have completed a first analysis of Beethoven’s writing style, applying statistical techniques to unlock recurring patterns.

The full story: 
DOI: ",Science and Technology
60,8LucP1wiX1g,Data Science: Reality vs Expectations ($100k+ Starting Salary 2018),"Skillshare might not like this. You can sign up for a 2 month trial for Skillshare, complete the data science course and then cancel your membership before being charged:


Skillshare is the Netflix of online courses. Subscribe for just $15 per month to get access to over 18,000+ courses (some better than others)

Check out Joma's YouTube channel here:


The skillshare link is an affiliate link",Science and Technology
61,lxnRfX6KLbQ,Joint BSc in Data Science | Tilburg University and Eindhoven University of Technology,"Data Science is a joint bachelor’s program of Tilburg University and Eindhoven University of Technology. 

In the English-taught bachelor's program, you learn to analyze the large amounts of data that today's society operates on. You learn to spot trends for businesses, government agencies or nonprofit organizations. Besides the technical side of the program, you will be focusing on societal issues - legal, social, ethical, business, and entrepreneurial - relating to Data Science.",Science and Technology
62,8gDK-riNvE,Der Weg zum Senior Data Scientist von Dr. Daniel Paurat & Einblicke in das Jobfeld,"Dr. Daniel Paurat ist Senior Data Scientist am Fraunhofer IAIS. Im Interview erfahrt, warum die Arbeit in diesem Bereich extrem spannend und auch mit Spaß verbunden ist!

Meine Website: 
Mein LinkedIn Kontakt: 
Mein Matheportal: 

Fraunhofer-Institut für Intelligente Analyse- und Informationssysteme IAIS: 

»Roberta® – Lernen mit Robotern« nimmt den Nachwuchs mit in die digitale Welt: 

„Ich erwähne an einer Stelle den Youtube-Channel von jemandem, den ich nur als ""den Inder"" bezeichne. Hier der Link zu Siraj Raval's Channel, er redet über bleeding-edge Forschung sehr praktisch aufbereitet und super erklärt:


Hier auch noch die Online Kurse zum Thema maschinelles Lernen:
Coursera:  (der berühmte Andrew Ng Kurs)

Fast.ai:  (hat viele Deep Learning Kurse)

Open MIT:   (hat irre viele Vorlesungsmitschnitte zu quasi allen Themen. Der lineare Algebra und der machine-learning Kurs sind super)

Udacity:  (Sebastian Thrun's Kurse zur ML und AI (das ist einer der führenden Köpfe im autonomen Fahren))“",Science and Technology
63,PNXkju_jJ8M,Human-Centered Data Science,"The modern information environment has changed the paradigm for decision making and the way we deliver government services to citizens. We used to live in an age of information scarcity, where data needed to be carefully collected and curated. Today, we live in an age of information superabundance, where we must decide what to discard. Throughout this process, it is critically important to keep humans in the center and to identify the problems and decisions they must address. This talk will review some successes and challenges with government adoption of data science. Successful delivery requires that humans remain at the center of any big data solution.",Science and Technology
64,17S8wGuK7d0,Data Scientist - Il mio lavoro in Canada,"#datascientist #toronto #datascience #lavorareincanada #lavoro 

'Data Scientist' e` stato definito come il lavoro piu` sexy del XXI secolo, la domanda per questa professione cresce constantemente ma e` difficile trovare figure professionali in grado di ricoprire questo ruolo. Vediamo assieme perche`.

Ho maturato esperirenza nell'industra in Europa ed in Nord America, in diverse industrie (Telecomunicazioni, Telematica, Consulenza...).

Lascia il tuo commento per suggerire i prossimi approfondimenti, e resta sintonizzato per saperne di piu` sul mondo dell'Intelligenza Artificiale e Data Science!

________________________
Sei interessato ad una carriera nel mondo Tech o vuoi sfruttare Big Data e Machine Learning nel tuo business? ▶️ Visita 
________________________

▶️ Machine Learning VS Intelligenza Artificiale: 
▶️ Cooding Bootcamps - Servono?: 
▶️ Data scientist in Canada - la mia storia: 

Scarica l'APP GRATUITA sul mondo Raspberry Pi:  

RIMANIAMO IN CONTATTO

▶️ Sito web: 
▶️ Canale Telegram per chat sul mondo data Science, intelligenza artificiale e tutto quello che riguarda il lavoro nel mondo tech: 
▶️ FaceBook: ",Science and Technology
65,gsTiokP91JE,"Jake Klamka, Insight Data Science // Data Driven #25 (Hosted by FirstMark Capital)","Data Driven NYC is a monthly event covering Big Data and data-driven products and startups, hosted by Matt Turck, partner at FirstMark Capital. Find out more about Data Driven NYC at  and FirstMark Capital at .",Science and Technology
66,g3xwMSaA0MI,A day in the life of a data scientist [Data Science 101],"Enroll in the course for free at: 
https://bigdatauniversity.com/courses...

Introduction to Data Science

The art of uncovering the insights and trends in data has been around since ancient times. The ancient Egyptians used census data to increase efficiency in tax collection and they accurately predicted the flooding of the Nile river every year. Since then, people working in data science have carved out a unique and distinct field for the work they do, this field is data science. In this course, we will meet some data science practitioners and we will get an overview of what data science is today.

Connect with Big Data University:




ABOUT THIS COURSE
•This course is free.
•It is self-paced.
•It can be taken at any time.
•It can be audited as many times as you wish.

Find out the truth about what Data Science is. Hear from real practitioners telling real stories about what it means to work in data science.



Featuring:

Murtaza Haider (Ph.D), associate professor in Real Estate Management at the Ted Rogers School of Management at Ryerson University. Author of 'Getting Started with Data Science: Making Sense of Data with Analytics'.",Science and Technology
67,zBk3PK3g-F,Data Science @Stanford Trevor Hastie 10/21/2015,"Trevor Hastie, The John A. Overdeck Professor of Mathematical Sciences, Professor of Statistics and Biomedical Data Science, shares his insights on using statistical learning with Big Data.",Science and Technology
